gene,log2FC,p
Slco4c1,0.0,1.0
Panct2,0.0,1.0
Gm28901,-0.00064067653,0.18406823
D1Ertd622e,0.011423528,0.857018
Ppip5k2,-0.010890454,0.6531759
Gin1,-0.0016265884,0.8637456
Pam,-0.023674428,0.5307839
1810006J02Rik,0.0,1.0
Gm7967,-0.0005249316,0.8915742
Cntnap5b,-0.00042472454,0.4226497
Gm28187,0.0,1.0
Cdh20,-0.013956383,0.70002484
Rnf152,-0.00027607195,0.9182879
Gm17634,-0.00026930097,0.42264977
Pign,-0.010425001,0.53070503
2310035C23Rik,-0.026889503,0.2052944
Tnfrsf11a,0.002123124,0.51228964
Gm7160,-9.171385e-05,0.9686002
Zcchc2,-0.0018149354,0.8071477
Gm20753,-0.00077319145,0.18401778
Phlpp1,0.018938065,0.6723055
A530053M12Rik,-0.0009646495,0.008634102
Bcl2,0.008374972,0.37178233
D630008O14Rik,0.0,1.0
Kdsr,0.0026659966,0.9420253
Vps4b,0.008683622,0.78639
Serpinb5,0.0,1.0
Serpinb12,0.00039018807,0.4226497
Serpinb2,0.0,1.0
Serpinb10,0.0,1.0
Serpinb8,0.00024188981,0.42264977
Cdh7,1.7088867e-05,0.9752735
Cdh19,-0.0065598935,0.7070845
Dsel,0.0013061576,0.9096999
9330185C12Rik,0.0,1.0
Cntnap5a,0.0,1.0
Tsn,-0.016972065,0.5944218
Nifk,-0.005354181,0.30039966
Clasp1,0.0069383755,0.54848593
2900060B14Rik,-0.0037488528,0.2494621
Tfcp2l1,0.0010570118,0.10576202
Gli2,0.00789929,0.5094585
Gm26831,0.0,1.0
Gm29455,-0.0044080764,0.7611393
Inhbb,-0.0026695188,0.49300218
Ralb,-0.0031114593,0.8645213
Gm27184,0.0006793798,0.8340275
Tmem185b,-0.0021543875,0.63158303
Epb41l5,0.006321733,0.2474033
Ptpn4,0.0076280534,0.51279545
Tmem177,0.0048105214,0.21729916
Cfap221,0.00094693014,0.18403536
Sctr,0.0003103478,0.4226497
Tmem37,0.007948908,0.078596026
Dbi,-0.2296195,0.00017637011
3110009E18Rik,-0.015747026,0.314042
Steap3,-0.0013223907,0.23017024
C1ql2,0.0019503958,0.39657566
En1,-0.0004428924,0.42264965
Celrr,0.00042545446,0.24515648
Insig2,0.0006891191,0.94521064
Ccdc93,-0.004053928,0.6921416
Htr5b,0.0,1.0
Ddx18,-0.00025755167,0.99282867
Dpp10,-7.5118616e-05,0.93591803
Actr3,-0.0006617904,0.98365015
Slc35f5,0.0053429604,0.6438956
Gpr39,0.0,1.0
Lypd1,-0.0046825707,0.43848947
Nckap5,-0.0022243978,0.5084541
Mgat5,0.0020768642,0.91893315
Tmem163,0.025339857,0.10318286
2900009J06Rik,0.00061807316,0.7349349
Ccnt2,0.058974266,0.04731278
Map3k19,-0.00070581445,0.18851751
Rab3gap1,0.0013285577,0.9086052
Zranb3,-0.002683472,0.39185867
Gm28800,0.0,1.0
R3hdm1,0.022547513,0.6328984
Ubxn4,0.06131196,0.2417702
Lct,-0.00036034768,0.4226497
Mcm6,0.0041546114,0.43186414
Dars,0.014878511,0.5623994
Cxcr4,0.0010365876,0.6389302
Thsd7b,0.00038238824,0.4226497
Cd55b,0.0,1.0
Gm15675,-0.00043813462,0.42264965
Cd55,0.0008751185,0.6395415
Gm16083,-0.0002519259,0.42264965
Gm29427,0.00020880021,0.42264977
Pfkfb2,0.0073802713,0.14731696
Yod1,0.009705335,0.24505803
AA986860,0.0010810513,0.9134607
Fcmr,0.00022051453,0.42264965
Il10,-0.00012811965,0.42264965
Mapkapk2,0.014744461,0.38251272
Dyrk3,-0.00017460037,0.5745849
Eif2d,0.008200586,0.39132237
Rassf5,0.010452408,0.17901848
Ikbke,0.0017083902,0.2813948
Gm28913,0.0,1.0
Srgap2,0.033424906,0.32119048
Fam72a,-0.0016883183,0.43817857
Ctse,0.0,1.0
Rab7b,-0.0028131932,0.1728393
Slc26a9,0.0002185236,0.42264965
Pm20d1,0.0035945536,0.03757807
Slc41a1,0.0005034916,0.9674862
Rab29,-0.001657486,0.67642134
Nucks1,-0.011266708,0.8087799
Slc45a3,0.013376288,0.42828915
Elk4,-0.00063993037,0.96044177
Mfsd4,-0.025938135,0.39356446
Gm26892,-0.00094715884,0.10152773
Cdk18,0.011580348,0.32873538
Gm29629,-0.0008050093,0.2926694
Lemd1,0.0004374293,0.4226497
Klhdc8a,0.043197036,0.0175187
Nuak2,0.0045144334,0.41168156
Tmcc2,0.070459366,0.20858222
Dstyk,-0.023599774,0.57247704
Rbbp5,-0.004807353,0.40459758
Tmem81,0.054731272,0.30650726
Cntn2,0.033027172,0.74834615
Nfasc,-0.09758699,0.4252039
Gm10538,-0.0005845758,0.43548495
Lrrn2,0.0011046801,0.54002035
Mdm4,0.00537017,0.85888034
Pik3c2b,-0.09017286,0.24038492
Gm28609,-0.00015427987,0.9360008
Ppp1r15b,0.0109684765,0.18278342
Plekha6,5.099864e-06,0.9961246
Gm19461,0.0,1.0
Ren1,0.00013474478,0.42264977
Etnk2,-0.00047254853,0.52279663
Sox13,0.0017822329,0.6935914
Snrpe,-0.08913526,0.065316334
Zc3h11a,-0.0050399527,0.7951398
Gm38394,-0.006718749,0.20580186
Lax1,0.0,1.0
