gene,log2FC,p
Cntn2,0.020139989,0.42468655
Nfasc,0.010616997,0.57809705
Gm10538,0.0,1.0
Lrrn2,0.0003018272,0.90475637
Mdm4,-0.013815045,0.5966877
Pik3c2b,-0.0018112734,0.8604764
Gm28609,0.0,1.0
Ppp1r15b,0.021162331,0.18566465
Plekha6,-0.0010600585,0.13159128
Gm19461,0.00034092975,0.42264977
Ren1,-0.00024007098,0.42264977
Etnk2,0.00045968423,0.5155934
Sox13,0.00045817252,0.72691405
Snrpe,-0.056253493,0.18965062
Zc3h11a,-0.00777518,0.42650405
Gm38394,-0.001366524,0.66131955
Lax1,0.00012472812,0.4226497
Atp2b4,0.0016060058,0.040111553
Optc,0.0,1.0
Gm15851,-0.00015270885,0.4226497
Prelp,0.0015258982,0.37517563
Fmod,-0.00020809816,0.42264977
Btg2,0.07142377,0.14558427
Chil1,0.0043574963,0.23331696
Mybph,0.001906299,0.66765815
Adora1,0.0013709245,0.7820787
Myog,0.00012070977,0.42264965
Ppfia4,0.13633513,0.14073077
Tmem183a,0.026985928,0.116538905
Cyb5r1,0.013420686,0.5393916
Adipor1,-0.007959366,0.9143111
Platr1,-0.0030518393,0.03498009
Klhl12,0.0045863874,0.46054468
Rabif,0.009282447,0.048209604
Kdm5b,0.008412108,0.5915173
Syt2,0.00081043574,0.2684965
Ppp1r12b,-0.00060981885,0.90527195
Gm28892,0.00016929836,0.7118781
Ube2t,0.00054785237,0.51197207
Lgr6,2.269115e-05,0.95704967
Ptpn7,1.0309741e-05,0.9911772
Arl8a,0.06662792,0.37787956
Gm15445,-0.004607722,0.07441597
Gpr37l1,0.012139466,0.57757384
Gm26642,-0.0007176434,0.3887826
Elf3,0.0,1.0
Rnpep,0.14956602,0.30257732
Timm17a,0.01709649,0.480422
Lmod1,0.0006168184,0.4226497
Shisa4,0.012868432,0.496115
Ipo9,0.0040868223,0.5155838
Nav1,0.005222097,0.74133164
Gm4793,-0.0010048605,0.19983672
Gm38399,-0.00024049357,0.87950313
