,0,1,2,3,4,5
Serpinb10,0,0,1,0,0,0
Cdh19,0,3,0,1,8,0
Dsel,6,4,2,15,22,0
Tsn,46,45,74,152,183,36
Nifk,14,9,10,32,31,7
Clasp1,19,9,28,23,51,7
2900060B14Rik,5,9,17,33,23,5
Tfcp2l1,0,0,0,0,1,0
Gli2,0,0,0,0,1,0
Gm29455,0,0,0,0,1,0
Inhbb,0,0,0,0,1,2
Ralb,25,36,27,99,67,48
Tmem185b,3,4,8,17,15,5
Epb41l5,0,2,0,3,5,2
Ptpn4,7,5,6,8,20,0
Tmem177,0,0,3,6,9,1
Sctr,0,0,0,0,1,0
Tmem37,5,4,6,21,35,2
Dbi,117,157,165,354,460,100
3110009E18Rik,2,1,2,4,7,1
Steap3,5,1,3,9,14,1
C1ql2,0,0,0,1,0,0
Insig2,23,13,27,45,76,15
Ccdc93,4,0,6,11,17,4
Ddx18,35,17,38,35,117,13
Actr3,77,105,107,158,225,76
Slc35f5,16,10,19,29,34,16
Gpr39,2,0,0,0,0,0
Lypd1,18,37,21,32,84,9
Nckap5,0,0,1,4,3,4
Mgat5,3,0,8,15,13,5
Tmem163,2,0,2,1,6,0
2900009J06Rik,1,3,1,0,5,2
Ccnt2,14,24,38,43,65,13
Map3k19,0,0,1,0,0,0
Rab3gap1,15,11,18,29,57,6
Zranb3,0,1,0,5,3,0
R3hdm1,23,26,37,52,85,20
Ubxn4,30,30,57,75,133,28
Lct,0,0,0,0,1,0
Mcm6,6,4,22,25,39,4
Dars,11,18,8,31,44,4
Cxcr4,9,5,12,9,48,5
Gm15675,1,0,1,3,6,1
Cd55,6,8,10,26,52,7
Gm29427,0,0,0,0,1,0
Pfkfb2,0,1,2,6,10,3
Yod1,8,15,8,28,32,7
AA986860,2,0,0,0,1,0
Gm28857,0,0,0,0,0,1
Pigr,0,0,1,1,0,0
Fcmr,13,2,13,27,113,21
Il10,0,0,0,0,1,0
Mapkapk2,18,27,24,38,64,15
Dyrk3,0,1,0,1,0,0
Eif2d,9,6,11,14,24,2
Rassf5,4,4,2,4,9,0
Ikbke,0,2,0,0,1,0
Srgap2,52,42,88,106,210,23
Fam72a,3,4,1,11,8,1
Ctse,0,5,0,0,5,0
Rab7b,0,2,0,1,4,0
Slc41a1,8,8,9,26,48,5
Rab29,2,6,7,17,25,3
Nucks1,67,56,64,155,220,44
Slc45a3,0,0,0,1,1,0
Elk4,34,35,34,86,100,28
Mfsd4,10,6,19,17,29,4
Cdk18,0,3,0,1,3,2
Klhdc8a,0,0,0,0,1,0
Nuak2,7,19,5,11,18,9
Tmcc2,13,6,14,15,36,7
Dstyk,15,9,12,28,48,7
Rbbp5,9,3,6,14,10,2
Tmem81,1,0,2,4,2,2
Cntn2,1,13,5,7,26,6
Nfasc,0,6,4,7,17,2
Lrrn2,0,0,1,0,0,0
Mdm4,27,28,40,52,74,8
Pik3c2b,3,1,4,10,14,0
Ppp1r15b,12,17,18,42,44,16
Plekha6,0,1,0,1,3,0
Etnk2,1,0,0,7,5,2
Sox13,26,13,28,34,70,21
Snrpe,70,69,103,184,260,55
Zc3h11a,4,9,16,13,44,13
Gm38394,0,0,1,6,2,0
Lax1,1,1,1,2,8,1
Atp2b4,12,7,13,16,27,4
Prelp,6,3,5,20,39,10
Fmod,2,0,0,0,0,0
Btg2,647,581,1041,1201,2187,174
Chil1,0,0,1,0,0,0
Mybph,0,0,0,0,3,0
Adora1,1,4,0,0,2,1
Ppfia4,6,5,3,8,18,1
Tmem183a,16,13,18,41,45,15
Cyb5r1,13,9,22,32,57,14
Adipor1,44,77,64,124,169,61
Klhl12,9,6,3,4,14,3
Rabif,1,5,12,15,20,3
Kdm5b,16,11,13,34,33,10
Ppp1r12b,17,6,8,10,24,1
Ube2t,2,0,2,1,2,0
Ptpn7,1,1,1,0,3,0
Arl8a,15,23,28,61,68,23
Gm15445,1,0,1,0,0,0
Gpr37l1,0,7,5,25,18,0
Rnpep,18,21,18,38,51,18
Timm17a,27,27,38,78,105,27
Lmod1,18,1,18,16,20,2
Shisa4,0,15,0,23,24,3
Ipo9,18,3,11,17,32,15
Nav1,27,27,50,121,148,28
Gm38399,5,3,4,12,3,4
Csrp1,103,77,85,174,195,69
Phlda3,2,8,7,17,18,4
Tnni1,0,4,1,4,6,0
Tmem9,7,6,14,26,31,3
Cacna1s,0,3,3,0,3,0
Kif21b,3,3,5,5,15,1
Mroh3,0,0,0,1,0,0
5730559C18Rik,0,0,0,0,1,0
Camsap2,19,13,13,41,53,15
Ddx59,2,0,3,4,7,0
Zfp281,12,10,18,44,54,8
Gm19705,0,0,3,2,7,1
Platr22,1,1,0,3,8,1
Nr5a2,2,2,1,1,0,0
A430106G13Rik,0,1,0,4,0,0
Ptprc,16,39,32,22,83,5
Nek7,39,59,60,88,145,18
Lhx9,0,0,0,0,1,0
2310009B15Rik,5,2,6,10,37,2
Dennd1b,12,9,14,28,33,3
Zbtb41,7,5,8,9,12,6
Aspm,0,0,0,0,1,0
Cfhr2,0,0,0,1,0,0
Cfh,89,252,128,295,225,131
Kcnt2,0,1,0,1,1,0
Cdc73,18,21,33,47,71,8
B3galt2,0,0,1,1,0,0
Glrx2,17,25,24,49,56,20
Trove2,28,31,24,82,89,16
Uchl5,16,6,10,27,38,6
Rgs2,16,10,19,47,59,10
Rgs1,1,4,6,1,15,1
Rgs18,1,21,5,2,8,3
Brinp3,0,0,0,0,1,0
Pla2g4a,11,26,14,68,38,20
Ptgs2,32,499,183,230,63,35
Ptgs2os2,0,1,0,0,0,0
BC003331,15,15,19,35,41,10
Tpr,67,62,85,160,258,50
Hmcn1,68,31,124,85,206,13
Gm10138,6,0,8,9,26,2
Ivns1abp,38,33,53,42,162,22
Swt1,25,26,35,74,89,17
Trmt1l,16,14,14,30,41,10
Rnf2,7,9,8,28,33,3
Fam129a,11,6,12,11,43,5
2810414N06Rik,1,0,0,0,0,1
Edem3,9,5,12,19,23,4
1700025G04Rik,1,1,4,6,10,1
Tsen15,12,6,27,46,41,14
Colgalt2,4,3,9,8,19,2
Rgl1,17,9,32,33,57,7
Arpc5,59,74,70,167,240,40
Ncf2,8,5,16,16,47,4
Smg7,16,20,23,31,52,10
Nmnat2,0,0,0,0,2,0
Lamc2,0,1,0,1,1,0
Lamc1,30,28,45,69,121,23
Dhx9,26,20,28,55,108,13
Npl,2,1,3,5,7,0
Rgs16,5,52,31,44,23,10
Rnasel,0,2,1,2,3,0
Teddm2,0,0,2,0,6,0
Glul,265,275,423,958,1100,205
Gm29290,0,0,0,1,1,0
Gm29291,2,0,1,0,1,0
A830008E24Rik,0,0,0,1,0,0
Cacna1e,1,0,2,0,7,2
Gm9530,0,1,0,0,0,2
Ier5,157,178,309,519,556,123
Mr1,3,4,6,14,12,3
Stx6,28,29,26,60,70,21
BC034090,1,1,1,1,6,0
Xpr1,29,25,44,63,84,13
Acbd6,21,27,41,74,87,25
Qsox1,13,30,21,53,67,30
Cep350,11,14,11,29,50,9
Tor1aip1,27,33,43,80,138,25
Tor1aip2,14,20,16,57,69,21
Gm2000,5,9,9,15,29,3
Soat1,6,1,9,7,18,2
Gm10031,0,0,1,2,3,0
Abl2,5,4,7,17,25,5
Tor3a,13,7,22,29,34,7
Fam20b,7,4,7,13,36,5
Ralgps2,15,6,9,19,57,3
4930439D14Rik,0,0,0,0,1,0
Rasal2,36,36,51,87,102,13
BC026585,1,0,1,10,7,0
Brinp2,0,0,1,0,0,0
Astn1,0,0,1,3,2,0
Rfwd2,21,15,25,31,61,17
Tnr,0,1,3,4,9,0
4930523C07Rik,50,30,58,73,160,30
Mrps14,63,49,62,140,161,35
Cacybp,54,61,62,79,113,61
Rabgap1l,15,18,12,30,56,9
Rc3h1,21,24,23,39,65,14
Serpinc1,0,0,2,1,0,0
Zbtb37,10,7,7,22,25,2
Dars2,2,2,2,4,4,2
Gm37634,0,0,0,1,1,1
Cenpl,1,2,4,7,9,3
Klhl20,4,5,8,15,34,6
Ankrd45,0,0,0,0,1,0
Prdx6,46,42,43,136,149,31
Fasl,1,0,0,0,0,0
Suco,9,7,13,19,38,5
4930558K02Rik,0,0,0,0,1,0
Pigc,7,6,11,14,26,6
Dnm3,50,46,83,124,187,29
2810442N19Rik,0,0,0,0,1,0
Dnm3os,1,0,1,5,4,0
Mettl13,3,1,4,6,13,0
Vamp4,24,23,26,78,78,16
Prrc2c,72,72,87,193,238,46
Fmo4,0,0,0,1,1,0
Fmo1,40,33,43,84,64,19
Fmo2,57,79,60,65,114,24
Prrx1,2,2,3,7,21,0
Gorab,1,4,4,13,13,3
Kifap3,8,18,19,32,65,17
Scyl3,4,5,3,10,22,1
BC055324,0,0,0,1,2,1
Mettl18,2,4,8,9,9,1
Sele,0,22,4,4,5,0
Sell,3,7,12,7,53,2
Selp,0,5,2,0,0,4
Gm16548,0,0,0,2,1,0
F5,5,17,11,9,13,2
Slc19a2,0,2,3,2,2,0
Ccdc181,1,2,5,6,12,6
Blzf1,4,7,10,13,18,7
Nme7,1,1,1,8,11,3
Atp1b1,23,9,13,17,21,5
Gm26685,0,1,0,0,0,0
Sft2d2,24,13,25,43,51,9
Tiprl,28,16,27,56,74,20
Gpr161,1,0,2,4,8,0
Dcaf6,8,7,7,15,31,11
Mpc2,31,59,66,138,159,41
Adcy10,0,0,0,2,0,0
Mpzl1,91,36,105,185,192,45
Rcsd1,32,24,49,45,115,18
Creg1,31,45,45,79,93,21
Cd247,0,0,1,0,0,0
Pou2f1,4,5,17,26,45,7
Dusp27,1,0,0,0,2,0
Ildr2,27,27,20,73,42,24
Gm15853,0,0,0,1,0,0
Tada1,4,5,8,16,28,2
Pogk,9,13,12,25,36,10
Gm16701-1,0,1,0,0,0,0
Fam78b,2,0,0,1,2,2
Uck2,2,3,2,4,4,5
Tmco1,60,67,124,159,255,41
Aldh9a1,20,5,18,45,61,15
Mgst3,23,16,29,61,79,20
Rxrg,1,0,0,0,1,0
Pbx1,29,33,44,66,105,17
Rgs5,297,548,480,1005,1976,170
Rgs4,67,56,92,88,263,27
Ccdc190,0,0,0,1,0,0
Hsd17b7,5,5,3,7,14,4
3110045C21Rik,0,1,0,0,1,0
Ddr2,11,5,6,4,10,1
Uap1,20,31,37,58,74,18
Gm37748,0,0,1,0,0,0
Gm37502,0,1,0,0,0,0
Uhmk1,16,17,29,35,69,13
4930500M09Rik,0,0,0,1,1,1
