,0,1,2,3,4,5
Atg4b,205,160,190,265,233,143
Dtymk,417,363,370,566,436,207
Ing5,84,71,75,116,123,45
D2hgdh,52,46,37,77,59,34
Neu4,4,1,14,6,18,1
Pdcd1,1,0,1,1,2,1
Fam174a,1203,969,1086,1812,1280,741
St8sia4,59,38,59,141,68,46
Gm28901,1,1,0,0,0,0
D1Ertd622e,730,487,726,1154,816,425
Ppip5k2,193,177,201,309,264,105
Gin1,127,104,108,169,142,73
Pam,298,187,291,322,318,161
Gm7967,13,10,19,28,15,3
Cntnap5b,1,0,0,0,0,0
Cdh20,201,167,209,288,263,75
Rnf152,31,19,21,35,24,21
Gm17634,1,0,0,0,0,0
Pign,77,54,75,113,75,21
2310035C23Rik,285,229,270,377,277,145
Tnfrsf11a,9,4,11,13,18,7
Gm7160,9,3,8,10,6,7
Zcchc2,69,84,60,100,80,55
Gm20753,0,1,1,0,0,0
Phlpp1,2397,1973,2341,3586,2867,1672
A530053M12Rik,1,1,1,0,0,0
Bcl2,8,18,8,25,15,25
Kdsr,450,307,415,626,437,298
Vps4b,412,326,358,493,488,310
Serpinb12,0,0,0,0,1,0
Serpinb8,0,0,0,1,0,0
Cdh7,1,0,0,2,0,0
Cdh19,300,287,226,401,338,182
Dsel,70,63,64,123,99,30
Tsn,1081,922,911,1427,1031,738
Nifk,176,152,169,232,187,129
Clasp1,97,90,84,134,138,69
2900060B14Rik,45,49,49,67,47,34
Tfcp2l1,0,0,0,1,1,1
Gli2,0,14,0,6,3,22
Gm29455,112,80,98,124,137,58
Inhbb,12,15,6,10,15,6
Ralb,99,76,101,157,115,42
Gm27184,7,4,6,11,14,1
Tmem185b,70,67,56,102,85,45
Epb41l5,13,14,16,36,28,8
Ptpn4,63,75,69,132,106,43
Tmem177,16,19,22,35,29,23
Cfap221,0,0,0,0,1,1
Sctr,0,0,0,0,1,0
Tmem37,17,21,14,35,33,26
Dbi,16024,14519,15016,18512,14349,9109
3110009E18Rik,98,83,81,110,100,34
Steap3,3,0,2,0,1,0
C1ql2,1,0,1,2,0,5
En1,0,0,1,0,0,0
Celrr,0,0,0,1,1,0
Insig2,240,200,228,330,262,173
Ccdc93,51,36,38,61,59,15
Ddx18,374,329,374,469,472,294
Dpp10,3,1,1,1,3,1
Actr3,729,611,679,1169,769,458
Slc35f5,93,63,90,136,101,70
Lypd1,20,10,14,24,14,0
Nckap5,12,7,9,20,7,3
Mgat5,80,67,82,154,116,29
Tmem163,176,154,189,321,240,154
2900009J06Rik,4,1,1,7,3,0
Ccnt2,407,319,359,709,478,347
Map3k19,0,1,1,0,0,0
Rab3gap1,316,291,315,472,370,249
Zranb3,23,29,27,39,21,19
R3hdm1,643,506,602,1082,782,397
Ubxn4,767,691,736,1204,893,703
Lct,0,1,0,0,0,0
Mcm6,45,45,43,63,65,38
Dars,442,315,339,611,434,278
Cxcr4,5,2,1,11,3,1
Thsd7b,0,0,0,0,1,0
Gm15675,0,1,0,0,0,0
Cd55,1,2,0,1,7,0
Gm16083,0,1,0,0,0,0
Gm29427,0,0,0,1,0,0
Pfkfb2,22,25,15,62,31,19
Yod1,164,143,145,275,181,114
AA986860,45,26,33,39,63,21
Fcmr,0,0,0,1,0,0
Il10,0,0,1,0,0,0
Mapkapk2,161,130,175,258,209,137
Dyrk3,1,0,0,0,1,0
Eif2d,97,64,76,142,107,67
Rassf5,6,7,9,22,39,18
Ikbke,0,1,0,2,4,0
Srgap2,124,117,164,284,276,94
Fam72a,13,6,13,12,12,7
Rab7b,10,3,5,3,2,0
Slc26a9,0,0,0,0,1,0
Pm20d1,7,7,4,16,13,9
Slc41a1,51,53,75,81,97,39
Rab29,24,20,23,26,39,12
Nucks1,1783,1818,1611,2832,2109,1252
Slc45a3,53,21,53,91,92,24
Elk4,151,135,157,254,190,102
Mfsd4,100,82,102,90,123,14
Gm26892,1,2,1,0,0,0
Cdk18,534,458,475,772,601,383
Gm29629,3,0,1,1,0,0
Lemd1,0,0,0,0,0,1
Klhdc8a,109,69,107,201,177,108
Nuak2,11,28,9,45,35,21
Tmcc2,880,743,860,1554,960,799
Dstyk,548,449,544,862,552,318
Rbbp5,132,109,110,171,143,77
Tmem81,129,69,86,336,242,48
Cntn2,2734,2206,2511,4384,3478,1574
Nfasc,1856,1597,1824,2633,2221,919
Gm10538,1,0,2,1,1,0
Lrrn2,3,2,4,5,4,1
Mdm4,371,355,354,697,438,251
Pik3c2b,679,543,564,787,660,243
Gm28609,3,1,2,1,5,0
Ppp1r15b,239,236,252,408,278,195
Plekha6,2,0,1,0,3,0
Ren1,0,0,0,1,0,0
Etnk2,0,1,2,1,2,0
Sox13,19,13,14,21,26,8
Snrpe,728,671,714,875,795,408
Zc3h11a,110,97,151,191,153,68
Gm38394,23,16,28,32,26,7
Atp2b4,3,0,2,0,2,0
Prelp,1,8,5,1,6,2
Btg2,766,525,1052,1393,1122,938
Chil1,10,9,5,3,4,3
Mybph,2,5,3,3,6,0
Adora1,532,507,494,844,740,608
Myog,3,1,2,0,2,0
Ppfia4,36,15,21,63,74,22
Tmem183a,212,185,163,267,167,156
Cyb5r1,113,79,117,149,170,69
Adipor1,762,589,698,989,936,669
Platr1,0,0,1,1,1,0
Klhl12,75,58,58,128,83,53
Rabif,111,89,102,169,136,103
Kdm5b,236,159,218,342,249,200
Syt2,1,0,0,1,0,0
Ppp1r12b,86,77,84,125,99,57
Ube2t,5,3,4,6,5,2
Lgr6,0,1,0,1,1,0
Ptpn7,0,0,0,1,1,0
Arl8a,1681,1334,1603,2278,1681,1306
Gm15445,14,10,12,22,14,5
Gpr37l1,44,48,34,44,86,14
Gm26642,1,0,0,0,1,0
Elf3,2,0,1,0,0,0
Rnpep,308,386,304,532,518,419
Timm17a,774,700,742,1216,879,470
Lmod1,3,0,2,0,2,0
Shisa4,3895,2917,3341,6157,5070,2534
Ipo9,144,128,118,209,196,95
Nav1,389,328,385,695,549,279
Gm4793,4,2,4,10,13,3
Gm38399,10,8,14,12,7,9
Csrp1,12240,9543,12196,17887,13658,10483
Phlda3,2232,1727,2147,3139,2306,1374
Tnni1,714,677,650,1139,1093,314
Lad1,6,8,7,12,17,4
Tnnt2,9,21,3,28,18,12
Pkp1,2,0,0,0,0,0
Igfn1,0,1,0,0,0,0
Tmem9,56,45,62,98,93,76
Cacna1s,10,2,2,1,3,2
Kif21b,223,152,249,441,309,106
Mroh3,8,1,6,7,7,0
5730559C18Rik,3,0,0,4,7,3
Gm26781,1,0,0,0,1,0
Camsap2,184,165,174,304,218,109
Ddx59,67,29,52,115,75,41
Kif14,0,0,0,0,1,0
Platr23,5,2,2,0,0,4
Zfp281,587,398,557,866,740,441
Gm19705,62,38,49,90,61,25
A430106G13Rik,127,112,124,233,132,90
Ptprc,35,29,26,75,87,37
Nek7,423,392,389,659,414,313
Lhx9,0,1,0,2,0,0
2310009B15Rik,127,98,109,203,172,56
Dennd1b,40,46,36,92,62,23
Zbtb41,94,76,90,183,108,49
Aspm,2,1,2,1,1,0
Cfhr2,0,0,0,0,1,0
Cfh,51,41,36,68,121,39
Kcnt2,0,1,0,0,1,0
Cdc73,244,226,218,392,293,149
B3galt2,10,6,9,15,10,3
Glrx2,590,535,551,909,608,259
Trove2,396,343,396,640,409,322
Uchl5,199,170,214,341,279,149
Rgs2,54,55,115,243,225,86
Rgs1,21,28,28,59,28,16
Rgs18,0,1,0,0,0,0
Gm29514,0,2,0,0,0,0
Brinp3,7,12,10,27,16,8
Pla2g4a,236,133,171,288,218,106
Ptgs2,8,3,0,3,4,13
Ptgs2os2,1,1,0,0,0,0
2310030A07Rik,0,0,0,1,0,0
BC003331,315,304,286,514,339,183
Tpr,1005,926,976,1701,1192,756
Prg4,3,1,0,0,0,0
Hmcn1,0,0,1,0,0,0
Gm10138,71,31,42,62,63,46
Ivns1abp,247,222,279,380,400,224
Swt1,443,431,412,606,504,334
Trmt1l,165,165,154,230,194,181
Rnf2,79,92,86,132,101,60
Fam129a,2,2,4,7,13,4
2810414N06Rik,8,11,9,16,11,12
Edem3,73,71,69,121,87,44
1700025G04Rik,220,162,203,339,296,158
Tsen15,70,86,61,115,68,48
Colgalt2,2,1,0,0,2,2
Rgl1,6,13,8,19,27,4
Apobec4,0,0,0,1,0,0
Arpc5,1351,1104,1319,1976,1408,874
Ncf2,36,35,47,60,69,35
Smg7,172,139,132,188,160,79
Nmnat2,3,10,2,7,5,4
Lamc2,0,0,0,2,0,0
Lamc1,192,129,139,245,205,68
Shcbp1l,13,4,17,16,10,10
Dhx9,306,255,282,460,417,169
Npl,15,11,7,19,23,10
Rgs8,0,1,0,1,1,0
Rgs16,4,2,1,5,2,0
