"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BC005537",-0.0850031023500338,6.90694695996192,-0.879468692282804,0.403567776285349,0.809499378696359,-5.57744204325168
"Polr2h",-0.115460527869523,5.3048049528789,-0.879454254167983,0.403575168949656,0.809499378696359,-5.56061113350799
"Cacna1d",0.119314407823457,4.42946327098392,0.879222244917345,0.403693976493721,0.809499378696359,-5.44529302494819
"Smyd2",-0.183407878241347,1.89941542241266,-0.879187486300292,0.40371177786254,0.809499378696359,-4.94361770082467
"Hmgcl",-0.0772132231463934,5.95678759066624,-0.878569813761746,0.404028207257564,0.809969052494494,-5.59288487207704
"Vps33a",0.137888563993522,4.28121743309003,0.878333126943271,0.404149506938049,0.809969052494494,-5.42038848608528
"Uvssa",0.142863430500797,4.32875862211081,0.878150927669197,0.404242899891435,0.809969052494494,-5.4290825032986
"Gtf2a1",-0.188134217738673,4.44014493835073,-0.87808907108818,0.404274610244562,0.809969052494494,-5.4539192672176
"Tada3",-0.106667060334376,5.14114581713416,-0.87785409758358,0.404395083894341,0.809969052494494,-5.54650180383568
"Tsta3",0.105809169617389,4.26834439856665,0.877689860132958,0.404479305471389,0.809969052494494,-5.41994916009165
"Dhdds",-0.176359298526237,4.01336647613571,-0.877430893958652,0.404612129573267,0.809969052494494,-5.38048626550728
"Fgd2",0.093195818447982,7.62676933680044,0.877412604072882,0.40462151165027,0.809969052494494,-5.53284709612927
"Srsf1",-0.11256554579565,5.47397579216902,-0.877375572558067,0.404640508005491,0.809969052494494,-5.57464808905145
"Gemin2",-0.115573707923501,3.27562801454115,-0.877333231341049,0.404662228896798,0.809969052494494,-5.2305094569349
"4930426L09Rik",0.323257643100849,-0.0515367129804549,0.876626435800987,0.405024934596248,0.809984807039872,-4.71026122626794
"Bcl2l13",0.138247165896014,3.58603277271772,0.876450744484636,0.405115129733154,0.809984807039872,-5.28906053793938
"Alcam",-0.475882400522423,0.443614594376784,-0.876113965962723,0.405288062465531,0.809984807039872,-4.75112216733542
"Pld3",0.0961270415796379,6.48214296918403,0.876086895044132,0.405301965410008,0.809984807039872,-5.59213575154712
"Dusp1",-0.156482006283571,10.3243864763347,-0.876058865453002,0.405316361060898,0.809984807039872,-5.35758491370431
"Rnd1",0.341096541900961,1.54040688548784,0.875892601188261,0.405401759779764,0.809984807039872,-4.87376444557782
"Lrrc1",-0.220456836251459,1.3182286850408,-0.875730106259718,0.40548523476784,0.809984807039872,-4.85019462702057
"Pcm1",-0.0885402975733592,5.96363111559397,-0.875511721417195,0.405597440052926,0.809984807039872,-5.59570557305634
"Phactr4",-0.167339073025603,4.42891327655185,-0.875503587057208,0.405601619880553,0.809984807039872,-5.45399091765801
"Zeb2",-0.1008230613541,8.4734573026882,-0.875398620314921,0.405655559608425,0.809984807039872,-5.47086908992893
"Rps19bp1",0.102939263302547,4.87423446727833,0.875381958086039,0.40566412236973,0.809984807039872,-5.51393617831205
"Pomk",0.207903995036716,1.96915613053845,0.87517705411439,0.405769433507638,0.809984807039872,-4.95153721680024
"Kcnk12",-0.145749931713155,4.90546563383058,-0.875081033274629,0.405818790430637,0.809984807039872,-5.52271220838331
"Alg14",-0.103684400412779,3.90876735902804,-0.875028735378816,0.405845674542645,0.809984807039872,-5.36150606523616
"Ercc4",0.172314922628145,2.75676346429384,0.874906628469077,0.405908449395738,0.809984807039872,-5.11218640488563
"Suclg1",-0.0931215029814005,6.09026439270154,-0.874815567082538,0.405955268301269,0.809984807039872,-5.59789092381938
"D230025D16Rik",0.172137188726497,3.24843461519315,0.874722900120577,0.406002916634977,0.809984807039872,-5.21861787369584
