"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Arnt2",-0.795461423477321,5.85580561017218,-2.03638251522091,0.0714291924516895,0.574135158916776,-4.0823500798186
"Kcnip4",-1.2295880082369,5.24862992760644,-2.03531430975725,0.0715536304635232,0.574135158916776,-4.00331067160853
"D430019H16Rik",-0.824343294993134,5.67918316592336,-2.03455861728779,0.0716417880964427,0.574135158916776,-4.06302181190537
"Rpl4",0.623555637328286,9.26726227276861,2.03448437015346,0.0716504552208745,0.574135158916776,-4.2249506009885
"Sox4",1.87923831270718,10.038165741831,2.03258667730937,0.0718723197375801,0.574135158916776,-4.19555549751267
"Ptbp1",0.780960818488546,6.31460955927442,2.03210985584367,0.0719281693224079,0.574135158916776,-4.11315807756621
"Tra2b",0.57578541377585,8.27121747020788,2.02998268394689,0.0721778279558512,0.574135158916776,-4.2428490358647
"Mtss1",0.81375831040938,6.94667063578475,2.02972311037778,0.0722083497743472,0.574135158916776,-4.19067939013238
"Tpt1",1.11752654473553,11.5504651689268,2.02949136491345,0.0722356098524739,0.574135158916776,-4.14837217909821
"Sep15",0.489565137066466,8.1692748405165,2.02928100464344,0.0722603629107104,0.574135158916776,-4.24314417275126
"Tyro3",-1.25288685225084,5.21065030173519,-2.02855245102622,0.0723461543028777,0.574135158916776,-4.00931211277613
"Cct8",0.460802441662173,7.87672266200494,2.02817545878154,0.0723905854842313,0.574135158916776,-4.24128648474379
"Hnrnpd",0.625232205646287,8.19466982685885,2.02700779254889,0.0725283684937469,0.574135158916776,-4.24492536294897
"Nebl",-0.751857862982082,5.79383002084701,-2.02688871163663,0.0725424339354634,0.574135158916776,-4.08736602152914
"Rab6a",-0.664525563706566,7.94207423098484,-2.02520667437106,0.0727413889110582,0.574135158916776,-4.25504761622536
"A330069E16Rik",1.69193471808103,4.10977097450799,2.02504229014369,0.0727608605393874,0.574135158916776,-3.96077863161332
"Actg1",0.715784509008776,10.9089292918843,2.02419224482103,0.072861629432995,0.574135158916776,-4.17305952288245
"Sdhaf1",0.791311158259357,5.31385344433774,2.0228114414759,0.0730256011056049,0.574135158916776,-4.0085311874486
"Nol7",0.604002939218174,7.25527299056666,2.02255534691225,0.0730560512506745,0.574135158916776,-4.22751026943933
"Celf5",-0.793263099292877,7.27374725937235,-2.02140935402454,0.0731924604921533,0.574135158916776,-4.23724127889619
"Txnrd1",0.76081987404874,6.72080890429292,2.02089004811578,0.0732543542130386,0.574135158916776,-4.18214877831557
"Tro",-0.768864103882719,6.27783756418823,-2.02062206873214,0.0732863129881545,0.574135158916776,-4.15174527541771
"Cd81",1.08800571943723,9.22705738415873,2.02035474687832,0.0733182065969894,0.574135158916776,-4.24412655400999
"Gins2",1.96492416992469,3.90646598996322,2.01857664234865,0.0735306856204939,0.574135158916776,-3.97867799327085
"Ncl",0.56802861874912,8.44692672350754,2.01728472431971,0.0736854347592764,0.574135158916776,-4.26270343360276
"Ensa",-0.805836735606461,7.4057030016519,-2.01710711663517,0.0737067333112807,0.574135158916776,-4.25025770746453
"Pip4k2b",-0.84322558746869,5.40775473440657,-2.01574470895625,0.0738703073058598,0.574135158916776,-4.049122750234
"Htr2c",-1.54772742658711,5.06834429392086,-2.01433101886588,0.074040404197924,0.574135158916776,-4.0127307353666
"Zfhx3",1.33282173523169,5.97597766185394,2.01416654848148,0.0740602176982292,0.574135158916776,-4.07346673531455
"Trim27",0.843014982302419,5.79980693555563,2.0140630803121,0.0740726849427449,0.574135158916776,-4.06464867329348
