"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Nr4a3",1.00958242719601,3.10053976515335,2.26637750583615,0.0527953820930379,0.274326005250473,-3.8145509216611
"Syt11",0.581040850574129,6.01251919126404,2.26519331217148,0.0528935423251225,0.274705978928488,-4.09368264259761
"Cxcr4",1.23557562692376,5.77380165679076,2.26459309293547,0.0529433649256428,0.274834667310314,-4.09035551361119
"Stk33",0.773388525714696,4.70105584271172,2.26366982946576,0.0530200935690577,0.275102840107252,-4.02247369410893
"Lyrm2",-0.454105457534105,5.45059370665236,-2.26282333555454,0.0530905392426734,0.27533817469239,-4.05792300695423
"Pdcd6ip",-0.509557859225824,5.98261215593003,-2.2623256229544,0.0531320025318621,0.275423049496767,-4.08162689504337
"Usp18",2.29883773134911,2.39840127063618,2.26190245030174,0.0531672813604973,0.275475800590225,-3.73506202502044
"Ssrp1",0.566235510634987,5.47364488381996,2.26154268820433,0.0531972921037073,0.275501219228921,-4.07964540873541
"Olfm1",-0.774021131657696,4.98323871368533,-2.26096712862717,0.0532453392881876,0.27556272213133,-4.01387229238252
"Mmd",-1.0206428914393,3.78592823097407,-2.26079892523603,0.053259388886509,0.27556272213133,-3.8379907575368
"P3h3",-1.06082892419287,3.3588982950242,-2.26011339817971,0.0533166872830743,0.275729182961573,-3.78166659015806
"Hyou1",-0.637350861043292,4.15954397736134,-2.25898600134459,0.0534110515812783,0.276087084339589,-3.92739471898519
"Cmtm3",0.812193868587597,3.66738341321283,2.25775421390238,0.0535143430159451,0.276354319422668,-3.90803176871648
"Siah2",0.620538476854462,3.61147942922762,2.25729633862179,0.0535527886375256,0.276354319422668,-3.89632143135106
"Arhgef5",-1.3519857313849,3.11074227566055,-2.25727976826721,0.0535541804856994,0.276354319422668,-3.74425628086006
"Mrpl36",-0.513042090996907,6.39231717425557,-2.25693470063499,0.0535831730438303,0.276354319422668,-4.09933748138891
"Plod1",0.700205424802794,4.16755870150424,2.25686937608018,0.053588663361713,0.276354319422668,-3.97268672926151
"Pomc",0.928429702647787,2.95922600516013,2.25498150307048,0.0537475744304524,0.276785549489857,-3.81097264353463
"Gpr108",-0.616610124461548,5.25312731871255,-2.25483615714621,0.0537598282436517,0.276785549489857,-4.05172007022663
"Kifap3",0.439735404217873,5.90811239772339,2.25477159835368,0.0537652719505511,0.276785549489857,-4.10482554346231
"Zfp423",0.754776896490358,5.02120005669022,2.25429529491085,0.0538054515726069,0.276785549489857,-4.06304981227971
"Slc4a10",-1.11100436885901,6.63856664060029,-2.25382506262692,0.0538451482753628,0.276785549489857,-4.10026121400866
"Pih1d2",0.668174282422329,6.16233149395667,2.25329892588059,0.053889598843922,0.276785549489857,-4.11451913805421
"Oard1",0.554046980969045,6.53656694923715,2.25315218785834,0.053902002471067,0.276785549489857,-4.11677283243392
"Galns",-1.06453561717625,2.65187792165335,-2.25310561221768,0.0539059400583884,0.276785549489857,-3.72953473643638
"Sod1",-0.549620797219247,7.65898701673405,-2.25306276269935,0.0539095628847646,0.276785549489857,-4.10451449532892
"Mzt2",0.589912771013363,4.0640039818644,2.2527428979439,0.0539366143334376,0.276785549489857,-3.96500625730654
"Piezo1",-1.07126092179168,3.53677722203585,-2.2516535094177,0.0540288466526291,0.276785549489857,-3.81153853692261
"Otx2os1",-1.20542087132425,3.62289509056851,-2.2514291428534,0.0540478619129913,0.276785549489857,-3.81117905046814
"Eif2s3x",-0.717737828070075,5.06231986096128,-2.251200082225,0.0540672818479107,0.276785549489857,-4.03797391359479
"Zfp771",-0.678373304743346,5.54922997632164,-2.25116491332248,0.0540702641072035,0.276785549489857,-4.07443948757964
"H1fx",0.889520970609541,3.66827009414613,2.25086142296876,0.0540960063206677,0.276785549489857,-3.9165867219957
"Edf1",-0.758689875514903,7.87575178323904,-2.25068224515585,0.0541112099851734,0.276785549489857,-4.10487238013479
"Ptpru",0.742856345002176,3.92499004820174,2.25053212185793,0.054123951568056,0.276785549489857,-3.95337201212477
"Rwdd3",0.613518740346654,3.63388592026785,2.2505046997684,0.0541262793152208,0.276785549489857,-3.90977454202721
"Gm4890",0.934768055114239,3.11431274746576,2.25004826550222,0.0541650387074134,0.276854743723873,-3.83816025159128
"Ppfia4",0.847632176167938,3.85686876304002,2.24928060632942,0.0542302887285061,0.277059212526362,-3.94623179839581
"Lig1",0.715511783898789,3.6420219532084,2.24823866408945,0.054318977182779,0.277173435498011,-3.91665455067625
"Fkrp",-1.15033215471547,3.92359243341239,-2.24812161589824,0.0543289491199409,0.277173435498011,-3.87100496330442
"Gm20342",1.41074073255403,3.17497011563284,2.248067824034,0.0543335325342681,0.277173435498011,-3.85187013956599
"Clcn4",0.616498281346458,6.34141704847176,2.24728628750244,0.0544001677688602,0.277173435498011,-4.12502649526135
"Stra13",-0.489952468451627,6.66823788795409,-2.24679079596863,0.0544424562528193,0.277173435498011,-4.11869462454843
"Arid4a",0.595189885347555,4.95606642888794,2.24666611033411,0.0544531028717013,0.277173435498011,-4.06710462271429
"Selm",-0.747433742585462,6.69033768012696,-2.246658971262,0.0544537125230927,0.277173435498011,-4.11643757800585
"Psmd12",-0.454989101947659,6.32676060515272,-2.24595039051496,0.0545142564856364,0.277173435498011,-4.11496348575183
"Usp6nl",-0.769369214973926,3.88388021607806,-2.24593509683659,0.0545155639740308,0.277173435498011,-3.89002260848464
"Lrfn4",0.762462708794968,2.95296862777709,2.24479096054901,0.0546134667863075,0.277173435498011,-3.81557854383297
"Drc1",0.773289938582565,5.61331467759327,2.24478454912183,0.0546140158977696,0.277173435498011,-4.11195118039039
"Eps15",0.598815297542934,5.54251382003198,2.24460366705099,0.0546295099333389,0.277173435498011,-4.10781022490583
"Zfp36l2",0.681096989117169,6.59041672437181,2.24428192867347,0.0546570802389638,0.277173435498011,-4.13005685511628
"Faim2",1.0083016255442,3.09569422915699,2.24404291882742,0.0546775703260722,0.277173435498011,-3.84297193473738
"Lmx1a",-1.51085465111636,2.75628893047013,-2.24377563132257,0.054700493649647,0.277173435498011,-3.73652584451311
"2810474O19Rik",0.958100892630535,5.51583829666078,2.24371652271556,0.0547055642552442,0.277173435498011,-4.10972954202489
"Pot1b",1.57850104734199,1.98569696353843,2.24356598225562,0.0547184804063319,0.277173435498011,-3.73545235468961
"Topors",0.514421735985417,4.81674738809439,2.2432462660019,0.0547459216213325,0.277173435498011,-4.05950476702083
"Prr29",1.07451168110449,4.89773479536375,2.24320085964537,0.0547498199506125,0.277173435498011,-4.07053337376316
"Poln",1.40361606123264,2.65651763371735,2.24299515360189,0.0547674841386838,0.277173435498011,-3.78342309105049
"Lfng",0.973731626411196,4.43338711500479,2.24281394751558,0.0547830491703287,0.277173435498011,-4.02695245253269
"Relb",0.824879662028074,3.14439512062795,2.24200576392955,0.0548525229979286,0.277397044875239,-3.85268833896116
"Fcor",-1.9104153488699,2.53679323767866,-2.24094670419663,0.0549436950811442,0.277730128890132,-3.73863158671572
"Sod2",-0.518911970016537,8.13899366473433,-2.24061757596358,0.0549720595724209,0.277745571707066,-4.11352906905167
"Gm26526",-1.2643533375995,2.39052160864005,-2.24026653418606,0.0550023285808601,0.27775629108719,-3.73747860039632
"mt-Nd4l",-0.850295026786058,8.7766935113373,-2.23999247465073,0.0550259711812775,0.27775629108719,-4.10545134607791
"Armc8",0.850284110587959,4.15664942717659,2.23960705960624,0.0550592372530941,0.27775629108719,-3.99982548858612
"D8Ertd82e",0.73135401568165,4.70791716851883,2.23941962048063,0.0550754227634159,0.27775629108719,-4.0577591094166
"Sucla2",-0.754699139263036,6.50769623899399,-2.23864857807635,0.055142052459835,0.277907154647152,-4.12476836963457
"Chchd3",-0.574266658138935,6.11686072985864,-2.23848746306769,0.0551559853126933,0.277907154647152,-4.11895695473816
"Arhgef40",0.818034970039437,3.19821420192852,2.23740076956304,0.0552500511981072,0.278026133410514,-3.86630261907894
"Lrguk",1.13955340265061,4.32189744284404,2.23738234725458,0.0552516472312005,0.278026133410514,-4.02253130754502
"Chic1",-0.841897205307157,4.39181475765316,-2.2373366796815,0.0552556038790169,0.278026133410514,-3.9768527898262
"Adamts20",0.909318659297455,5.5304653246581,2.23673224020694,0.055307999090957,0.278046677336704,-4.12051285724175
"Coq5",0.462739242680182,4.65013117379622,2.23658514755253,0.0553207571104927,0.278046677336704,-4.05215469335197
"Uba52",-0.965359203226041,8.75601846687469,-2.23641293725202,0.0553356974032587,0.278046677336704,-4.11091745715712
"Aim2",1.09874472606854,2.81852396925955,2.23544945432147,0.0554193591861207,0.278184897216792,-3.81965212902975
"Armc3",1.02325753631138,5.37653543705413,2.23530839557217,0.0554316182024429,0.278184897216792,-4.11469142085774
"Tesc",-1.10369510504931,3.98497738658792,-2.2352205529859,0.055439253709962,0.278184897216792,-3.90093361771764
"Larp1",-0.530840116625807,5.62458609711857,-2.23232920673731,0.0556911593787768,0.278853112011328,-4.11001636524601
"Ralbp1",0.626813003636875,5.379408495131,2.23197520570958,0.0557220791525108,0.278853112011328,-4.11803111872237
"Mmab",0.925327095395126,2.60142303243754,2.2313372985095,0.055777839274887,0.278853112011328,-3.79280315747896
"Itgb2",1.11539674491447,6.20529808951989,2.23119073707232,0.0557906581637368,0.278853112011328,-4.1491443958576
"Fam96a",-0.50360734610812,6.38984835296607,-2.2310793589342,0.0558004017217878,0.278853112011328,-4.13694251443862
"Hs1bp3",0.796677655598531,2.73670285001974,2.23088909157951,0.055817050547005,0.278853112011328,-3.80942722376736
"Slc1a2",0.670767587317067,6.29694131609263,2.23077157364154,0.0558273360902183,0.278853112011328,-4.14910108671669
"Cyb5r1",-0.721372310159162,3.66250290800306,-2.23057678829446,0.0558443884557735,0.278853112011328,-3.88075524770936
"Cib2",-0.59880590091536,4.8146754514558,-2.23052930597223,0.0558485460487352,0.278853112011328,-4.04887010363052
"Fgfbp1",1.24387905031636,2.5284310505664,2.23023894464402,0.0558739770043903,0.278853112011328,-3.78758678443215
"Cyth3",1.01624797636305,3.93711296307916,2.23002574087998,0.0558926575053111,0.278853112011328,-3.9860648667707
"Ankrd16",0.85126572934872,2.64322955058145,2.22996892612006,0.0558976365479107,0.278853112011328,-3.80153871603516
"Fdx1",-0.576570934919547,6.76909803414063,-2.22991051223903,0.0559027561896229,0.278853112011328,-4.14358447747886
"Rsbn1",0.585597752852273,4.47971923105217,2.22822877654817,0.0560503499159035,0.278951190909834,-4.04840968515001
"Espn",0.948865226501782,2.72823859623327,2.22816555289945,0.0560559061137061,0.278951190909834,-3.8154058350683
"Prcp",0.854683255740171,4.05392155315697,2.22768151994758,0.0560984617912852,0.278951190909834,-4.0019620528178
"Nek7",-0.592929490103513,5.5167467258161,-2.22711394740788,0.056148402918889,0.278951190909834,-4.1100083594077
"Abcc1",-0.783990297357359,3.94396243506865,-2.22682026048857,0.0561742619224637,0.278951190909834,-3.92794958331142
"Nsd1",0.55701851628463,4.97547041417522,2.2268056995151,0.056175544316408,0.278951190909834,-4.09717497340963
"Faah",0.844122499778914,4.16296819242067,2.22643525254605,0.056208179557916,0.278951190909834,-4.01908906787849
"Slc25a11",-0.56098188823392,6.62231723291225,-2.2264126479849,0.0562101715577547,0.278951190909834,-4.14700061287007
"Surf4",-0.634391934419119,5.95893678147873,-2.2263275684044,0.0562176697201637,0.278951190909834,-4.13038225333086
"1700007G11Rik",0.943741332970369,6.07435970145858,2.2258448280642,0.0562602329352895,0.278951190909834,-4.15470466774276
"Ndufaf3",0.428329582701512,6.18261728802171,2.22576162281253,0.056267572363852,0.278951190909834,-4.15299236614103
