"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Bfar",0.340205585594241,4.82884458890997,3.16452776433116,0.0110515607901173,0.697117609838361,-2.55010471778591
"Ciart",1.098760474882,2.94032469127117,3.1641594513584,0.0110582130038883,0.697117609838361,-2.93053105920774
"Prr14",0.390961002098729,4.53724529743504,3.15570399628202,0.0112120707694805,0.697117609838361,-2.58237101793704
"Wnt3",0.40152177726494,4.9989757783548,3.15329342519154,0.01125633737765,0.697117609838361,-2.55572568388387
"Uba5",-0.353445433169427,5.80690000801833,-3.14855901192168,0.0113438032682918,0.697117609838361,-2.54014400461745
"Cox16",-0.660967102976889,3.93176861593728,-3.14754321032375,0.0113626608180363,0.697117609838361,-2.66073653908574
"Tmem11",0.407331705021549,5.0286941790878,3.14500311729703,0.0114099572058233,0.697117609838361,-2.56485711289116
"Gm10827",0.884884114782244,2.24634164435318,3.14469545545171,0.0114156996152328,0.697117609838361,-3.19886864092178
"Mgat3",-0.32179066782204,5.56021781801787,-3.13844075778026,0.0115330896476743,0.697117609838361,-2.55689992226297
"Sparc",0.790789352563603,7.81574193889613,3.13741177267163,0.0115525207995287,0.697117609838361,-2.54934200668058
"Psph",-0.292834669600974,6.5877557827711,-3.13281211550386,0.0116397931442593,0.697117609838361,-2.55632998490601
"Gng5",-0.34117612683998,7.92167428737604,-3.12815330926363,0.011728880396303,0.697117609838361,-2.56178444483938
"Pradc1",-0.396223395362796,4.61380448101027,-3.12696789616576,0.011751660166658,0.697117609838361,-2.60805519960024
"Igsf3",0.884250656363926,2.24345090678264,3.12480508673163,0.0117933398067293,0.697117609838361,-3.20529763803767
"Szrd1",-0.329349048751275,5.01169205489498,-3.12264800037338,0.0118350608292648,0.697117609838361,-2.59224608277194
"Gphn",0.289310208749047,6.24198220618922,3.12135435108603,0.0118601546794583,0.697117609838361,-2.57296318764179
"Amt",-0.632205230196016,2.86650361656018,-3.12076663841611,0.0118715730623402,0.697117609838361,-2.95215214924282
"Cx3cr1",0.638965721799322,5.82327788734993,3.12045343724905,0.011877662718657,0.697117609838361,-2.57790842310603
"Rbm15",-0.331908610246308,4.66245541459856,-3.11287232911637,0.0120260496561789,0.697117609838361,-2.62203023285311
"Rasal1",0.920442227027339,3.67970074776226,3.10945120456346,0.012093635890898,0.697117609838361,-2.77485341772197
"Chmp5",-0.27846939355368,7.76245087672737,-3.10603532666221,0.0121615086221505,0.697117609838361,-2.59170788904478
"Dctn5",-0.323577927534021,5.09544186415756,-3.10343078198904,0.0122135236929471,0.697117609838361,-2.61359268716824
"Ptpn18",0.601422825853118,2.92483907447379,3.10259850467699,0.0122301932358003,0.697117609838361,-2.96638515498432
"Hectd1",0.300094020854393,6.34677491925519,3.0944930284456,0.0123937658508111,0.697117609838361,-2.60851886393775
"Tor1aip1",0.338860220950123,6.38380090561103,3.09284286326935,0.0124273418468814,0.697117609838361,-2.61064252954439
"Bcl7a",0.313005699850698,5.92801262964201,3.09105592596167,0.0124638062890481,0.697117609838361,-2.615227705445
"Sema4c",0.639991749929858,2.91551974834768,3.08173880017951,0.0126557231655791,0.697117609838361,-2.99110756199532
"Polr2k",-0.440318030049989,6.38931733231001,-3.0785110387776,0.0127229160237946,0.697117609838361,-2.62983497576636
"H2-M3",1.25489312973255,0.40276118112348,3.0766824123918,0.0127611454857347,0.697117609838361,-3.89134788856949
"Tmem29",-0.419165795291849,4.238636403958,-3.07652659625584,0.0127644084495622,0.697117609838361,-2.70077034365632
"Haus5",0.52090630636048,3.14007711979287,3.07037881409848,0.0128938366578015,0.697117609838361,-2.92789180301459
"Nudt3",-0.297784869467669,6.76919772918594,-3.06685393688554,0.0129686528852247,0.697117609838361,-2.6450395716958
"Nck2",-0.615981101205468,3.05927211845967,-3.06666619343085,0.0129726502681509,0.697117609838361,-2.9431902528409
"Mettl13",0.547688937346214,3.05261311866784,3.06405082400709,0.01302846784842,0.697117609838361,-2.96005663130738
"B230369F24Rik",-0.682623500661174,2.25901868836347,-3.05765031136731,0.0131661116464068,0.697117609838361,-3.21525709364447
"Tbcb",-0.38078647378571,7.39843702612822,-3.05542235249647,0.0132143738889784,0.697117609838361,-2.66047321431213
