"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ndufa1",-0.596335138101897,7.56648294101726,-2.26807064219168,0.0412328448420919,0.642495885688779,-4.01947307526669
"Bfar",1.05366682094537,5.37101008039302,2.26789313066758,0.041246339417199,0.642495885688779,-3.61587736933812
"Ilkap",-0.723680244193915,6.08472070555534,-2.26625415023038,0.0413711338163693,0.642495885688779,-3.77284693186681
"Akirin1",-0.780712107098195,5.9033756782311,-2.26343001995524,0.0415870064191282,0.642495885688779,-3.72251083569688
"Lbh",-0.845040336319652,6.19261670622594,-2.25654088810885,0.0421180833347415,0.64381872717789,-3.8116071396338
"Lasp1",0.835471253475891,5.97292035497599,2.25193260381462,0.0424769063683614,0.64381872717789,-3.75376983882281
"Chchd1",-0.689712064885913,6.17505074327272,-2.2416629563954,0.0432869749323107,0.64381872717789,-3.83876116636793
"Pin4",-1.00924722505859,6.10379069066149,-2.23942401784194,0.0434655098629292,0.64381872717789,-3.80184036335494
"Snrpg",-0.668137531173098,9.28579012652625,-2.23895398799935,0.0435030786866191,0.64381872717789,-4.25792985451156
"Rpl27-ps3",-0.730727602993532,6.0797271726485,-2.23579333016534,0.0437565031793493,0.64381872717789,-3.81992125225544
"P2ry12",3.10439115847767,5.17121534614072,2.23080645787368,0.0441591916808712,0.64381872717789,-3.67055267027599
"S1pr1",-1.1367372603149,6.39608297257425,-2.22997483101061,0.0442266846659707,0.64381872717789,-3.87226865105516
"Zdhhc20",-0.851496480438238,6.07170155303165,-2.22630006823371,0.044526087265173,0.64381872717789,-3.83040325759863
"Bax",-0.55847515967583,7.01550158495931,-2.22569521045308,0.044575551168938,0.64381872717789,-4.01124095633805
"Med30",0.746713589587474,6.5579794706681,2.22442206092319,0.0446798358844293,0.64381872717789,-3.92262565161018
"Tram1",-0.675841363611262,6.59865333295691,-2.22140377783914,0.0449279860202826,0.64381872717789,-3.95178455132451
"Klrc2",0.694816039657881,6.6265961330589,2.22039723956925,0.0450110277828344,0.64381872717789,-3.94190523097032
"Rps4x",-0.272168885664437,12.3445711617709,-2.21644954481388,0.0453381205739245,0.64381872717789,-4.62039614102334
"Rps15a",-0.316345929945336,13.186361785162,-2.21368847178231,0.0455682238291081,0.64381872717789,-4.72880501948704
"Psmb10",0.483030747721679,7.62228623500418,2.21202671975497,0.0457072414445115,0.64381872717789,-4.12153616598223
"Rpl37",-0.410206199125071,12.4444299715824,-2.21025081180313,0.045856250624598,0.64381872717789,-4.64266990389429
"Bst2",0.628420026396188,7.44932740158457,2.20818204246417,0.0460304095401003,0.64381872717789,-4.10214951712152
"Ifi203",-0.660056051625177,7.68500833801577,-2.20711084742771,0.0461208324560161,0.64381872717789,-4.13507169270083
"Sema4a",0.721524865124607,6.38657348514699,2.19334419251435,0.0472979004422024,0.652979585082399,-3.93194084792283
"Polr2m",0.582375041927741,6.48983568573277,2.19272951296885,0.0473511098258262,0.652979585082399,-3.96541095152658
"Atp5k",-0.533273017330336,7.78106810958816,-2.1911347242309,0.047489424369629,0.652979585082399,-4.17585882647647
"Clec2d",-0.537640081226612,8.3106169341373,-2.1873712043459,0.0478173381800476,0.654217313408612,-4.24879522840094
"Mtfr1l",0.918175321144658,6.02646771025989,2.18081662431566,0.0483935210056242,0.656331841048034,-3.88095041394064
"Ptpn1",0.625294644083249,6.79723752441765,2.18018685513917,0.0484492231755458,0.656331841048034,-4.04123195433366
"Rpl39",-0.459910635421191,13.1312673538367,-2.17543434789512,0.0488715210807479,0.656771041004574,-4.7864943925174
"Med28",0.650372434415005,6.57165581659079,2.17380642052898,0.049016968114004,0.656771041004574,-4.00821782082116
"Map3k8",-0.932384499638468,5.81711430214315,-2.16898952483658,0.049449716048147,0.656771041004574,-3.83471521422022
