gene,log2FC_z,p,padj
Greb1,0.12003840534756008,0.704893392736446,0.9912238977957673
Greb1l,-0.18905838324451782,0.6481887281507857,0.9899338981042789
Grem1,0.5851428532092909,0.12202482106165499,0.9828772960271867
Grem2,0.15890680449189465,0.6846708915434512,0.9904364203909101
Grhl1,0.06604741068847055,0.870727880173215,0.9957145576505264
Grhl3,-0.4394483143468064,0.3297902555692833,0.9857739113502277
Grhpr,0.05216166199134372,0.889093472194215,0.9957145576505264
Gria1,0.3427514608936416,0.36973754333711,0.9857739113502277
Gria2,-0.05271899083416334,0.8920384024148246,0.9957145576505264
Gria3,-0.19270113170287767,0.5982431371372505,0.9899338981042789
Gria4,-0.5492094981881459,0.1162107649897523,0.9828772960271867
Grid1,-0.4913696649404835,0.23256487907851056,0.9857739113502277
Grid2,-0.36103898066623347,0.34887156081882525,0.9857739113502277
Grid2ip,-0.1923048051280731,0.6662295477200681,0.9900843878271318
Grik1,-0.38358706983975815,0.3314427173625307,0.9857739113502277
Grik2,0.13527929670386046,0.7461859012641358,0.9943911083242979
Grik3,-0.035584547749161574,0.9256746779674548,0.9969878088262657
Grik4,0.013616672071708764,0.9732961098450914,0.9994993364511346
Grik5,-0.40583626201179257,0.28902636288276146,0.9857739113502277
Grin1,-0.33510667773182556,0.32733705113898526,0.9857739113502277
Grin2a,-0.0043982830805508865,0.9914480990254967,0.9994993364511346
Grin2b,-0.43760920750793814,0.2197460608996763,0.9857739113502277
Grin2c,-0.4183336825795765,0.23800975934229235,0.9857739113502277
Grin2d,-0.4145752606135742,0.3239328842728816,0.9857739113502277
Grin3a,0.17286494820367715,0.6453261183790289,0.9899338981042789
Grin3b,0.14898018253257037,0.655222717371078,0.9899338981042789
Grina,-0.47002669805530284,0.19568152182304394,0.9857739113502277
Grip1,-0.7517878074906434,0.03654591851930713,0.9365093129109723
Grip2,0.09107647439913683,0.8306833592514258,0.9957145576505264
Gripap1,-0.3872260461399857,0.3472662628057859,0.9857739113502277
Grk4,0.3660741054054979,0.30135219082152953,0.9857739113502277
Grk5,-0.2161974462047435,0.5700599730057896,0.9899338981042789
Grk6,-0.40254634809419765,0.308023571401307,0.9857739113502277
Grm1,-0.11908943746784643,0.7568917972392677,0.995002303447194
Grm2,-0.3193149019643965,0.39706312774207814,0.9857739113502277
Grm3,-0.21380547186386517,0.6138861809183556,0.9899338981042789
Grm4,-0.04758956259661119,0.8938335227445051,0.9957145576505264
Grm5,-0.14116043868576833,0.7242877620890752,0.9923360617987105
Grm7,-0.03805875949806138,0.9173632985375574,0.9960695304050876
Grm8,-0.6054939798380344,0.12544939616610357,0.9828772960271867
Grn,-0.0375105616800455,0.9265033584541751,0.9969878088262657
Grp,-1.0049689170213438,0.006152737351795077,0.6615996559327926
Grpel1,-0.06519747600004737,0.8719516976230953,0.9957145576505264
Grpel2,-0.355219068641919,0.3098667639538094,0.9857739113502277
Grpr,0.31793397126775363,0.5238747605080534,0.9857739113502277
Grrp1,-0.21274973472741887,0.6459306711556869,0.9899338981042789
Grsf1,-0.0975971431530806,0.8029320424176802,0.9957145576505264
Grtp1,-0.184733986401155,0.6753877062419475,0.9900843878271318
Grwd1,-0.661982118397985,0.056667681401827624,0.951097323810929
Gsap,-0.27386536330075106,0.5065709163686773,0.9857739113502277
Gsdmd,-0.3584872777787689,0.3641998326352453,0.9857739113502277
Gse1,-0.11029911356908169,0.7658202895723053,0.995391671407995
Gsg1l,-0.08659853119798412,0.8167759111030235,0.9957145576505264
Gsk3a,-0.33328548585965556,0.40150835966738413,0.9857739113502277
Gsk3b,-0.02481924905322814,0.9494302055151279,0.9974522354524169
Gskip,0.16542261986085305,0.6750554012439104,0.9900843878271318
Gsn,-0.7195026332389862,0.08626387957412411,0.9828772960271867
Gspt1,-0.011031423763782244,0.979191940329903,0.9994993364511346
Gspt2,0.10992670995157032,0.7936509251177141,0.9957145576505264
Gsr,-0.4496184126460693,0.3009081887309348,0.9857739113502277
Gss,-1.0383940689293156,0.012631282117211064,0.7987164083444372
Gssos2,0.03109267440502897,0.9407979796183406,0.9974522354524169
Gsta3,-0.3341343757389508,0.37515784237949695,0.9857739113502277
Gsta4,-0.09897935344901801,0.8077357740493543,0.9957145576505264
Gstcd,-0.19223380932370082,0.6187838484968404,0.9899338981042789
Gstk1,0.189080974375227,0.6098043168540515,0.9899338981042789
Gstm1,0.5138405389291099,0.14621402709894932,0.9857739113502277
Gstm2,-0.319948528378614,0.4224368573895977,0.9857739113502277
Gstm2-ps1,0.2330021926916903,0.5154168111765287,0.9857739113502277
Gstm4,-0.47768987870252105,0.23474057400064918,0.9857739113502277
Gstm5,0.4257631963285319,0.24583421729660299,0.9857739113502277
Gstm6,0.4409235416047753,0.22035697363538795,0.9857739113502277
Gstm7,-0.345590833020338,0.35521082750727523,0.9857739113502277
Gsto1,0.17078512067089788,0.6861639059919112,0.9907265494637723
Gsto2,-0.8999738509303705,0.0054065865017041215,0.6615996559327926
Gstp1,-0.1445241874330788,0.7067693454413352,0.9912238977957673
Gstt1,-0.7866019906056267,0.04295833079058237,0.9428547183399831
Gstt2,-1.0547620195092453,0.009224475045455502,0.7435773320043586
Gstt3,-0.4146640516284642,0.25697057725044503,0.9857739113502277
Gstz1,-0.3610993169179017,0.35880532277713784,0.9857739113502277
Gt(ROSA)26Sor,0.2624720633492209,0.4950335323048624,0.9857739113502277
Gtdc1,-0.08155432360912912,0.8492916711576892,0.9957145576505264
Gtf2a1,-0.07159119287044974,0.8564548541035739,0.9957145576505264
Gtf2a2,-0.07628634246529054,0.8536104659071314,0.9957145576505264
Gtf2b,-0.3359283652164481,0.38464372541073194,0.9857739113502277
Gtf2e1,-0.03987713705568444,0.9094795561182151,0.9959144202621035
Gtf2e2,0.2498963274409151,0.5187840552095041,0.9857739113502277
Gtf2f1,-0.4095005591949693,0.3059372251519363,0.9857739113502277
Gtf2f2,-0.20781084532712896,0.592115840718448,0.9899338981042789
Gtf2h1,-0.1701645832723414,0.6700879757031162,0.9900843878271318
Gtf2h2,0.10872713079574876,0.7838443663206904,0.9957145576505264
Gtf2h3,-0.1884176669890371,0.6379315637122212,0.9899338981042789
Gtf2h4,-0.2445253503909821,0.5430111949062794,0.9857739113502277
Gtf2h5,-0.5192811729580907,0.16998712892412413,0.9857739113502277
Gtf2i,-0.02715856894674705,0.9503163081878591,0.9974522354524169
Gtf2ird1,-0.34419857593546843,0.3956782610206588,0.9857739113502277
Gtf2ird2,-0.4074831797970654,0.3188456620851199,0.9857739113502277
Gtf3a,-0.4371036355193601,0.34290659255588024,0.9857739113502277
Gtf3c1,-0.04328450434506924,0.9152997386903672,0.9960695304050876
Gtf3c2,-0.14733925688272842,0.7197991512592679,0.9919327092639992
Gtf3c3,-0.26762480500209673,0.5161534012134161,0.9857739113502277
Gtf3c4,-0.7138549677342252,0.04477163714508902,0.9428547183399831
Gtf3c5,-0.39845215155529334,0.32383202156591834,0.9857739113502277
Gtf3c6,-0.3655191381877923,0.35658263997311124,0.9857739113502277
Gtpbp1,-0.3069665439840851,0.34715756205297194,0.9857739113502277
Gtpbp10,-0.4204108975873194,0.2437262100988587,0.9857739113502277
Gtpbp2,-0.33417203511077176,0.44171965426889953,0.9857739113502277
Gtpbp3,-0.45468641398593124,0.3098917285051707,0.9857739113502277
Gtpbp4,-0.5431412901428088,0.18394591763478882,0.9857739113502277
Gtpbp6,-0.6111121586611843,0.12005193374082175,0.9828772960271867
Gtpbp8,-0.2337218360644608,0.5016171704531572,0.9857739113502277
Gtse1,-0.7918550064846909,0.06616798223924267,0.9688669440431757
Guca1b,0.10177524358937232,0.7801061660199191,0.9957145576505264
Gucd1,-0.18345288409210728,0.6624098341006911,0.9899338981042789
Gucy1a2,-0.046860739092634655,0.9188877536896428,0.9960695304050876
Gucy2c,0.04581025778639076,0.8996444760828206,0.9957145576505264
Gucy2e,0.228388545626548,0.532369690492274,0.9857739113502277
Gucy2f,-0.07371151625424571,0.8532260849963247,0.9957145576505264
Gucy2g,-0.991487712744404,0.01425183201707203,0.8197150924061548
Guf1,0.006997016140770572,0.9865249739948101,0.9994993364511346
Guk1,-0.5838940357535441,0.1429714633535979,0.9857739113502277
Gulp1,-0.16950606627954234,0.6858381314017146,0.9907265494637723
Gusb,-0.36459980143018217,0.34924132186214185,0.9857739113502277
Gvin1,-0.2916681220162778,0.4392903288441813,0.9857739113502277
Gxylt1,-0.06664491078678997,0.8722469961051382,0.9957145576505264
Gxylt2,-0.03442405934488854,0.9321624488372331,0.9974522354524169
Gyg,0.14543431859925307,0.7118282591567978,0.9912238977957673
Gypc,-0.13466465395912602,0.746365538104328,0.9943911083242979
Gys1,0.06601761196701673,0.8645654629476192,0.9957145576505264
Gzf1,-0.025624922919118734,0.9409915242136849,0.9974522354524169
Gzmk,-0.35223045880475035,0.41806019571462183,0.9857739113502277
Gzmm,-0.6757373600635155,0.06454214785353306,0.9651215378417836
H13,-0.19562762158671848,0.6054842394686835,0.9899338981042789
H1f0,-0.4451700234138214,0.23545542285044502,0.9857739113502277
H1fx,-0.9140938923825854,0.018130311494464323,0.8588710698950669
H2-Aa,-0.24190689620583383,0.6078140067211781,0.9899338981042789
H2-Ab1,-0.4583485825456315,0.22278909627893226,0.9857739113502277
H2-D1,-0.45765771796309884,0.2566544801436407,0.9857739113502277
H2-DMa,-0.6153019886284578,0.10750231509345587,0.9828772960271867
H2-DMb1,-0.5693566805662849,0.1662774792852189,0.9857739113502277
H2-DMb2,0.48942978716657226,0.14296721761185632,0.9857739113502277
H2-Eb1,-0.21645313998712357,0.6129286087369249,0.9899338981042789
H2-K1,-0.2547393872992265,0.5286507143925182,0.9857739113502277
H2-K2,-0.10959841063847062,0.7845006455328492,0.9957145576505264
H2-Ke6,-0.024222248302881305,0.9453266933089988,0.9974522354524169
H2-M3,-0.11522971455875158,0.7489163369362729,0.9945889214629919
H2-M5,-0.42444888637775824,0.2562988271524283,0.9857739113502277
H2-Oa,-0.6176481252637486,0.14285611246108226,0.9857739113502277
H2-Ob,-0.7299003963816835,0.048331029162253784,0.9428547183399831
H2-Q4,-0.4485855636382243,0.24229134254030107,0.9857739113502277
H2-Q5,-0.6525154340117403,0.11091882557597904,0.9828772960271867
H2-Q6,-0.8314788824245485,0.04350337563260224,0.9428547183399831
H2-Q7,-0.5855230570917698,0.17498690479926848,0.9857739113502277
H2-T10,-0.315411841673393,0.45289522478615496,0.9857739113502277
H2-T22,-0.4101050079325042,0.3423250813483906,0.9857739113502277
H2-T23,-0.5575382295171818,0.18993396411971017,0.9857739113502277
H2-T24,-0.4670463213387272,0.2098852703397134,0.9857739113502277
H2afj,-0.09360722584144107,0.817587075370103,0.9957145576505264
H2afv,0.5067966109434792,0.15413479170462333,0.9857739113502277
H2afx,-0.23031808221901595,0.5438992844853064,0.9857739113502277
H2afy,-0.16448235709283465,0.6690462710184532,0.9900843878271318
H2afy2,-0.6201448561387606,0.12936750421901397,0.9828772960271867
H2afz,-0.046281749163200894,0.9109091740114842,0.9960695304050876
H3f3a,-0.5036156879842879,0.23678183735320868,0.9857739113502277
H3f3a-ps1,-0.019714842587266093,0.9590985272410318,0.9974522354524169
H3f3a-ps2,-0.4027655998366172,0.2758305653303978,0.9857739113502277
H3f3aos,-0.6306899685550901,0.051559319947507905,0.9453126438359477
H3f3b,-0.47339663332868825,0.20507526534270235,0.9857739113502277
H3f3c,-0.36430461303459805,0.3576389756877402,0.9857739113502277
H6pd,-0.3631257379510166,0.36254692270208894,0.9857739113502277
Habp4,-0.13337592731541967,0.7277321558475358,0.993595851698677
Hacd1,0.08847862186372428,0.8138423989468839,0.9957145576505264
Hacd2,-0.025764431486244757,0.9406321500036476,0.9974522354524169
Hacd3,-0.002447535830441288,0.9949057108111161,0.999883274722964
Hacd4,-0.34752117396824644,0.39623007837317437,0.9857739113502277
Hace1,-0.2214781938791836,0.5854594580751797,0.9899338981042789
Hacl1,-0.5879442115619447,0.15424500493749244,0.9857739113502277
Hadh,0.06068216989174653,0.8893590042263635,0.9957145576505264
Hadha,-0.012543554987165627,0.9770249415219181,0.9994993364511346
Hadhb,0.06174360937403531,0.8658486361715171,0.9957145576505264
Hagh,-0.2594554151876487,0.4794861853023579,0.9857739113502277
Haghl,-0.625065139000796,0.13116009549201157,0.9828973686334417
Hap1,-0.01708406487984087,0.9636982776704421,0.9979433009737192
Hapln1,-0.3609660000055448,0.3454257598458426,0.9857739113502277
Hapln2,-0.1725869333699084,0.635687968235858,0.9899338981042789
Hapln3,0.2381186857258682,0.5257048425257872,0.9857739113502277
Hapln4,-0.3863449015593617,0.34024766769790543,0.9857739113502277
Harbi1,-0.500881828205778,0.21664556170895505,0.9857739113502277
Hars,0.0972484472658957,0.8118612294690551,0.9957145576505264
Hars2,-0.32974834063159947,0.41352739072061806,0.9857739113502277
Has1,-0.006452640597304557,0.9853666168157413,0.9994993364511346
Has2,-0.42988652179370496,0.2579718432009521,0.9857739113502277
Has3,0.38058300481338225,0.2896325866826752,0.9857739113502277
Hat1,-0.10782624076944916,0.7859972822061666,0.9957145576505264
Haus1,-0.9849118375856234,0.0104091645238101,0.7526863299450635
Haus2,0.23688291881008294,0.5214037872019345,0.9857739113502277
Haus3,0.16959861318978983,0.6589700179627592,0.9899338981042789
Haus4,0.12451729132857806,0.7652021869455352,0.995391671407995
Haus5,0.17365358192699282,0.6322115790205127,0.9899338981042789
Haus6,-0.19301487828979375,0.6269463181809763,0.9899338981042789
Haus7,-0.1469129459367572,0.7063594027076103,0.9912238977957673
Haus8,-0.2323241197632946,0.5602885631934327,0.9878955165047228
Havcr2,-0.28575195602188247,0.4186496579074242,0.9857739113502277
Hax1,0.5939071215154552,0.17637187482594363,0.9857739113502277
Hba-a1,0.17493818463996724,0.6787802986383684,0.9900843878271318
Hba-a2,0.29839403025596,0.48499581873709957,0.9857739113502277
Hbb-bs,0.014771392230663864,0.9719192092890361,0.9994993364511346
Hbb-bt,0.03313094594814255,0.9345725874211653,0.9974522354524169
Hbegf,-0.17654372338321017,0.6678318752915072,0.9900843878271318
Hbp1,0.3031688171255656,0.41741392002116234,0.9857739113502277
Hbs1l,0.14194291186705696,0.6970561672156973,0.9912238977957673
Hcar1,-0.14128578944929185,0.7351164075300415,0.9938346387392476
Hccs,-0.07927277473808596,0.8407947703069933,0.9957145576505264
Hcfc1,-0.1837397489926073,0.6257247191061769,0.9899338981042789
Hcfc1r1,-0.26983989701521816,0.4464922240516158,0.9857739113502277
Hcfc2,-0.25724412290334586,0.4943681431010821,0.9857739113502277
Hck,0.23441232099719853,0.5379681686270077,0.9857739113502277
Hcls1,-0.37213597713158325,0.38696998400472915,0.9857739113502277
Hcn1,0.247019140653814,0.49182293259843785,0.9857739113502277
Hcn2,-0.8628789736859358,0.031567575028550676,0.9132333911514534
Hcn3,0.05369080677758137,0.8864569188592439,0.9957145576505264
Hcn4,-0.12577877378615396,0.7820558537401125,0.9957145576505264
Hcrtr1,-1.1381439922531442,0.003306257098501593,0.6078585500663042
Hcrtr2,0.056562657937943184,0.8730018571926016,0.9957145576505264
Hdac1,0.3028017626552835,0.47180851924819206,0.9857739113502277
Hdac10,-0.5561104813092881,0.1704615849953967,0.9857739113502277
Hdac11,-0.42421874810282906,0.2836451466147889,0.9857739113502277
Hdac2,-0.17743149378613587,0.6556281759195548,0.9899338981042789
Hdac3,0.32646422430625244,0.46848852292907983,0.9857739113502277
Hdac4,-0.17371386683235446,0.6387068910691438,0.9899338981042789
Hdac5,-0.39003021571358887,0.29938317869345593,0.9857739113502277
Hdac6,0.0634116985926614,0.8717395602734395,0.9957145576505264
Hdac7,-0.8129128115814783,0.05482037610870684,0.949087923646411
Hdac8,-0.14817376449951153,0.6922053730043791,0.9912238977957673
Hdac9,-0.6385495721494863,0.09355487995748017,0.9828772960271867
Hdc,0.06886564295625106,0.841622485199718,0.9957145576505264
Hddc2,-0.21422405074815173,0.5735017519075288,0.9899338981042789
Hddc3,0.09420387397421998,0.8029583832689658,0.9957145576505264
Hdgf,-0.2657970768566046,0.5094750243135985,0.9857739113502277
Hdhd2,-0.05667955492096574,0.8842848516835344,0.9957145576505264
Hdhd3,-0.6521335086608224,0.07570110633493346,0.9797091146849901
Hdlbp,-0.15211064372074962,0.6954877420941252,0.9912238977957673
Hdx,-0.3664076582337758,0.3645340097978263,0.9857739113502277
Heatr1,-0.2852765861849843,0.42731491871634214,0.9857739113502277
Heatr3,-0.01988747384752641,0.9555119038394445,0.9974522354524169
Heatr5a,0.02769588677139899,0.9342715911488333,0.9974522354524169
Heatr5b,0.4504655757982141,0.264209473930265,0.9857739113502277
Heatr6,0.3521515012887488,0.3814785374168346,0.9857739113502277
Hebp1,-0.6441784772715893,0.06654349090981973,0.9688669440431757
Hebp2,0.5760916408482798,0.1489435813220988,0.9857739113502277
Heca,-0.1808064223205009,0.6145492496405367,0.9899338981042789
Hectd1,0.2697049067635971,0.421166959726113,0.9857739113502277
Hectd2,-0.02570819160640228,0.9475879115281213,0.9974522354524169
Hectd3,-0.11425150852927674,0.7776902925853509,0.9957145576505264
Hecw1,0.007020714254538405,0.9862345821589612,0.9994993364511346
Hecw2,-0.18088170518741586,0.6094276778255038,0.9899338981042789
Heg1,-0.3234677080666918,0.3416773870314196,0.9857739113502277
Helb,-0.2935598497074206,0.4784204691129962,0.9857739113502277
Hells,-0.20675487811734544,0.6110395163960891,0.9899338981042789
Helq,-0.77070902274503,0.06877914833246107,0.9785107381831241
Helz,-0.3066305507399405,0.30775616556380664,0.9857739113502277
Helz2,-0.21962380670788204,0.5963492215231062,0.9899338981042789
Hemk1,0.03703613574540751,0.9281002823120396,0.9974281373033369
Henmt1,-0.43475940422590686,0.26036987357730373,0.9857739113502277
Hepacam,-0.49207647042250213,0.20605148785740654,0.9857739113502277
Hepacam2,0.2605387476744404,0.5052291246850958,0.9857739113502277
Heph,0.6253808796750842,0.09988648145625892,0.9828772960271867
Herc1,0.08676818712503029,0.8184439687862165,0.9957145576505264
Herc2,-0.1353186510580302,0.7180451951546329,0.9913738368401528
Herc3,-0.6825369322675472,0.07919550055187347,0.9824171433538732
Herc4,-0.09470116354323907,0.8040858301147571,0.9957145576505264
Herc6,-0.0678403100081037,0.8684543358934467,0.9957145576505264
Herpud1,0.7169165797928158,0.04617509761327814,0.9428547183399831
Herpud2,0.08172475922410605,0.8501590753603184,0.9957145576505264
Hes1,-0.7366835497355292,0.06207306572454336,0.951097323810929
Hes5,-1.0101318954503897,0.02758107292990438,0.8950475584217824
Hes6,-0.2364194520329821,0.5890771015261762,0.9899338981042789
Hes7,-0.7529991996633985,0.061780910389792186,0.951097323810929
Hexa,0.24199709254909668,0.5099443955949611,0.9857739113502277
Hexb,-0.31826293224769675,0.3510112790577215,0.9857739113502277
Hexdc,-0.2625334535557687,0.5116716620420125,0.9857739113502277
Hexim1,0.2055813823345247,0.6134684218302932,0.9899338981042789
Hexim2,-0.07039463036963481,0.8756848667205511,0.9957145576505264
Hey1,-0.9453657339539163,0.01598127831052622,0.8484314809436443
Hey2,0.5279240664005365,0.2569803142797217,0.9857739113502277
Heyl,0.08655688918350006,0.8428844248722744,0.9957145576505264
Hfe,-0.09190423181642227,0.8356196404148102,0.9957145576505264
Hfe2,-0.35300660456199207,0.3762089617130459,0.9857739113502277
Hfm1,0.0932930203179532,0.8222116449192851,0.9957145576505264
Hgf,-0.005357338153999044,0.9879160489473849,0.9994993364511346
Hgh1,0.05809771363750183,0.8794675721212721,0.9957145576505264
Hgs,0.041112522483543794,0.9166190530182236,0.9960695304050876
Hgsnat,-0.03251715799508002,0.9386272822038966,0.9974522354524169
Hhat,0.3554572978565933,0.3831191823357752,0.9857739113502277
Hhatl,-0.3036720452198023,0.4658036699090874,0.9857739113502277
Hhex,-0.8228893482426856,0.022709494645162892,0.8688673247417724
Hhip,-0.1150978718120749,0.7485843113182008,0.9945889214629919
Hhipl1,-0.6147969004649505,0.11767045779159754,0.9828772960271867
Hhipl2,-0.0973160499185537,0.8033704903683934,0.9957145576505264
Hibadh,0.08803617909857278,0.8181811680261764,0.9957145576505264
Hibch,-0.03900684359945218,0.9188549761525531,0.9960695304050876
Hic1,-0.3284969316085339,0.44795356593624563,0.9857739113502277
Hic2,-0.16865726821530239,0.6584259037963635,0.9899338981042789
Hid1,-0.45574338216965726,0.25641070465196786,0.9857739113502277
Hif1a,0.04018221341906196,0.9210340935430216,0.996132250876906
Hif1an,-0.22943717080949627,0.5535914489171972,0.9859821381866866
Hif3a,0.5169340723902851,0.19086588145245245,0.9857739113502277
Higd1a,-0.5093460975203674,0.14546276336240702,0.9857739113502277
Higd1b,-0.08598791527591665,0.8068952318674666,0.9957145576505264
Higd2a,-0.5349040021311158,0.1501806022952469,0.9857739113502277
Hilpda,-0.39046867556259723,0.3549792283073378,0.9857739113502277
Hinfp,0.02036006198304236,0.9629485392080054,0.9979433009737192
Hint1,-0.36421904331799476,0.35403953439784275,0.9857739113502277
Hint2,0.09803614381000347,0.8217447092900702,0.9957145576505264
Hint3,-0.3074662551767363,0.4475142277395752,0.9857739113502277
Hip1,-0.26747015036247024,0.5046912063043878,0.9857739113502277
Hip1r,-0.45829252168307444,0.2594042849738717,0.9857739113502277
Hipk1,0.2904392017991216,0.4421160095151112,0.9857739113502277
Hipk2,0.11055454454397795,0.8172794787083237,0.9957145576505264
Hipk3,0.023518970449303678,0.9485885144891242,0.9974522354524169
Hira,0.12109615900388697,0.7500931891222079,0.9949416167462964
Hirip3,-0.4785625488149679,0.2517917131758452,0.9857739113502277
Hist1h1c,-0.7109761657867129,0.07070572056186067,0.9785107381831241
Hist1h1e,0.21847073353477003,0.5811024145887705,0.9899338981042789
Hist1h2ac,0.2032599435926992,0.5510235692521931,0.9858081103517109
Hist1h2bc,0.4231613812182398,0.2536078252033234,0.9857739113502277
Hist1h2be,0.08432238477586255,0.8144662694985665,0.9957145576505264
Hist1h2bf,0.5338461625732891,0.15118666967580444,0.9857739113502277
Hist1h2bg,-0.09530700194958927,0.8026120401077046,0.9957145576505264
Hist1h2bn,-0.3684634712653726,0.4152179569024232,0.9857739113502277
Hist1h2bq,-0.26473773199195333,0.44548890734566565,0.9857739113502277
Hist1h2br,0.14974148855366623,0.6911601019956313,0.9912238977957673
Hist1h3d,0.03263693279109791,0.9255683281921764,0.9969878088262657
Hist1h4c,0.1666827487231716,0.6409175298972642,0.9899338981042789
Hist1h4h,-0.12573536266598428,0.7890384750946503,0.9957145576505264
Hist1h4i,-0.15276596053770308,0.6847383168963731,0.9904364203909101
Hist1h4j,0.4632665953543905,0.24188681027248649,0.9857739113502277
Hist1h4k,0.7073080112311191,0.04897171651387212,0.9428547183399831
Hist1h4m,1.1300406581138693,0.000809061365196424,0.5393068216838496
Hist2h2be,-0.05604920153807759,0.8819875749375085,0.9957145576505264
Hist2h3c2,0.33942103844376154,0.40147860889072384,0.9857739113502277
Hist2h4,0.37350587919427647,0.3347605371730911,0.9857739113502277
Hist3h2a,-0.009816747298979793,0.9803008589536032,0.9994993364511346
Hist3h2ba,0.013295628127115187,0.9732270817710035,0.9994993364511346
Hist3h2bb-ps,-0.0301652126055567,0.9302872325745938,0.9974522354524169
Hivep1,-0.37302569293475896,0.38717354567047874,0.9857739113502277
Hivep2,-0.23539950508158902,0.514199628445017,0.9857739113502277
Hivep3,-0.2585919702213818,0.5152383998135558,0.9857739113502277
Hjurp,0.6877355855342636,0.0849244607558129,0.9828772960271867
Hk1,-0.378142722300023,0.35178683023243645,0.9857739113502277
Hk1os,-0.5864868006249015,0.1090159533216093,0.9828772960271867
Hk2,-0.4481747580438915,0.24806532081250018,0.9857739113502277
Hk3,-0.09956572285202207,0.7444547005552442,0.9943911083242979
Hkdc1,-0.8064715134051406,0.06598207626508024,0.9688669440431757
Hlcs,-0.08647287424379256,0.8341266035588761,0.9957145576505264
Hlf,0.6523778192845568,0.11908188977118961,0.9828772960271867
Hltf,-0.008695728677600986,0.9826941289840005,0.9994993364511346
Hlx,-0.7876438883715826,0.01273291994969263,0.7988284445301282
Hmbox1,0.15785260981925353,0.6958177005785016,0.9912238977957673
Hmbs,0.46485117591878006,0.2631832268703783,0.9857739113502277
Hmces,-0.17299272594868004,0.6400823861787407,0.9899338981042789
Hmcn1,-0.3897549576639984,0.26590393766596876,0.9857739113502277
Hmcn2,-0.20948439006072567,0.5783165815232294,0.9899338981042789
Hmg20a,-0.44202440657170805,0.215211333432697,0.9857739113502277
Hmg20b,-0.5206512454508591,0.24527138070362953,0.9857739113502277
Hmga1,-0.2740798708030167,0.4487499638586053,0.9857739113502277
Hmgb1,-0.45815777573065763,0.1524590224142754,0.9857739113502277
Hmgb1-ps1,-0.3259357415980509,0.3704913852686969,0.9857739113502277
Hmgb1-ps2,-0.5736722371252406,0.1680963170370192,0.9857739113502277
Hmgb1-ps3,0.26387681381422523,0.4452536604611085,0.9857739113502277
Hmgb1-ps7,-0.6796382342238712,0.08808547776785393,0.9828772960271867
Hmgb2,-0.1669283524808945,0.6616626203750142,0.9899338981042789
Hmgb3,-0.1207955801211596,0.7763376967327628,0.9957145576505264
Hmgcl,-0.01541574364233211,0.9666274685028895,0.9985217434693114
Hmgcll1,-0.21361221901076677,0.6016194559740193,0.9899338981042789
Hmgcr,-0.05117987663944139,0.8813371381299654,0.9957145576505264
Hmgcs1,-0.650492942031414,0.061875892147461316,0.951097323810929
Hmgcs2,0.8556291802716394,0.025651426747121835,0.8800294253464492
Hmgn1,-0.7078139710903022,0.06925685903896456,0.9785107381831241
Hmgn2,-0.46391929001269205,0.2081013543829509,0.9857739113502277
Hmgn2-ps1,-0.16163795539844214,0.6835222977978103,0.9903984892826164
Hmgn3,-0.058519007894539496,0.8856902270343324,0.9957145576505264
Hmgn5,0.5445322349005026,0.1868080839683313,0.9857739113502277
Hmgxb3,-0.41725515649412626,0.25902198292576895,0.9857739113502277
Hmgxb4,-0.21391333439312624,0.6262058464618458,0.9899338981042789
Hmmr,-0.3523973365660724,0.3161019608291002,0.9857739113502277
Hmox1,-0.23203128414980367,0.5500395702636377,0.9858081103517109
Hmox2,-0.3522767576541462,0.4058980782806499,0.9857739113502277
Hn1,-0.7367757051536494,0.026487985885752553,0.8902411726896415
Hnf1b,-0.017995505541202814,0.958430738289409,0.9974522354524169
Hnmt,0.536816364780069,0.16402103088193495,0.9857739113502277
Hnrnpa0,-0.7770554239573535,0.05408345457925561,0.949087923646411
Hnrnpa1,-0.2579992861515897,0.5251787361956662,0.9857739113502277
Hnrnpa1l2-ps,0.023120311944150342,0.9432267240701675,0.9974522354524169
Hnrnpa2b1,-0.1529961141912192,0.7076163762770008,0.9912238977957673
Hnrnpa3,0.2934964095918089,0.46608230461351846,0.9857739113502277
Hnrnpab,-0.8219191103727692,0.02957784191079078,0.9064871932736224
Hnrnpc,0.03031996687924495,0.941008294782783,0.9974522354524169
Hnrnpd,-0.02243378889622646,0.9554772185086334,0.9974522354524169
Hnrnpdl,-0.6932824831562886,0.0696420155950577,0.9785107381831241
Hnrnpf,-0.6045047289822081,0.08310444567460479,0.9824171433538732
Hnrnph1,-0.24039722551805576,0.5634325606633532,0.9883522933376243
Hnrnph2,-0.3064290553685564,0.4032729586969542,0.9857739113502277
Hnrnph3,-0.10784042002623702,0.794441183041002,0.9957145576505264
Hnrnpk,-0.22624094372602313,0.5688408664257325,0.9899338981042789
Hnrnpl,-0.35613937310973276,0.3731320197105027,0.9857739113502277
Hnrnpll,-0.317876859742728,0.4221574904523316,0.9857739113502277
Hnrnpm,-0.6552527571924454,0.08589628326419614,0.9828772960271867
Hnrnpr,-0.7935241463762671,0.05921400721634563,0.951097323810929
Hnrnpu,-0.6403403203779481,0.10937642761130094,0.9828772960271867
Hnrnpul1,-0.29458107678989076,0.45281559920157044,0.9857739113502277
