gene,dataset,log2FC,p,padj,n_post,n_ctrl
Gm14685,GSE215410,-0.10491486933688474,0.5000000000000001,0.8933786657831377,2,2
Gm14698,GSE215410,0.234806701457849,0.2772607330367394,0.8933786657831377,2,2
Gm14703,GSE215410,0.40591017484552183,0.3686129665344986,0.8933786657831377,2,2
Gm14705,GSE215410,0.0,1.0,1.0,2,2
Gm14718,GSE215410,0.0,1.0,1.0,2,2
Gm14719,GSE215410,-0.5515792917696077,0.43372503239506766,0.8933786657831377,2,2
Gm14730,GSE215410,-0.002596036423404495,0.9656810939313661,1.0,2,2
Gm14735,GSE215410,-0.00023410714455134735,0.9967997975903234,1.0,2,2
Gm14741,GSE215410,0.07116420192764498,0.5000000000000001,0.8933786657831377,2,2
Gm14748,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm14754,GSE215410,0.0,1.0,1.0,2,2
Gm14760,GSE215410,-0.20650413134194504,0.01671080306068544,0.8933786657831377,2,2
Gm14761,GSE215410,0.0,1.0,1.0,2,2
Gm14762,GSE215410,0.10304960083754641,0.49001089558692773,0.8933786657831377,2,2
Gm14764,GSE215410,-0.03288426401292373,0.7352991894428863,0.9642982346517447,2,2
Gm14766,GSE215410,-0.03702270836244287,0.5139620812583091,0.8948741045544872,2,2
Gm14767,GSE215410,-0.002596036423404495,0.9656810939313661,1.0,2,2
Gm14769,GSE215410,0.038491986433501955,0.4843359293868596,0.8933786657831377,2,2
Gm14776,GSE215410,-0.0009683950170455702,0.9926309276456429,1.0,2,2
Gm14780,GSE215410,0.14380230216082937,0.5000000000000001,0.8933786657831377,2,2
Gm14783,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm14794,GSE215410,-0.17792843521544943,0.6550939667808402,0.9485944095873412,2,2
Gm14798,GSE215410,0.07116420192764498,0.5000000000000001,0.8933786657831377,2,2
Gm14799,GSE215410,0.002032657247231791,0.9730771079975188,1.0,2,2
Gm14806,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm14810,GSE215410,0.07319685917487678,0.2754226512690979,0.8933786657831377,2,2
Gm14817,GSE215410,-0.04280529570236713,0.8900457087645778,1.0,2,2
Gm14820,GSE215410,0.07089404833196015,0.012300774142237028,0.8933786657831377,2,2
Gm14822,GSE215410,-0.24865230487367895,0.25530592072979447,0.8933786657831377,2,2
Gm14824,GSE215410,-0.14531091700900356,0.5916699193704649,0.9273375928287791,2,2
Gm14827,GSE215410,0.01348081201935658,0.9451655289227092,1.0,2,2
Gm14828,GSE215410,0.0,1.0,1.0,2,2
Gm14830,GSE215410,-0.16248946439448142,0.36540386409609,0.8933786657831377,2,2
Gm14834,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm14837,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm14843,GSE215410,0.002032657247231791,0.9730771079975188,1.0,2,2
Gm14845,GSE215410,-0.00023410714455134735,0.9967997975903234,1.0,2,2
Gm14846,GSE215410,-0.11134307016502129,0.5000000000000001,0.8933786657831377,2,2
Gm14853,GSE215410,-0.11066572320065168,0.18213909388780478,0.8933786657831377,2,2
Gm14857,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm14858,GSE215410,0.03100451432039425,0.8659720052594557,1.0,2,2
Gm14860,GSE215410,-0.07420639401438152,0.2698004597519388,0.8933786657831377,2,2
Gm14861,GSE215410,0.1690704438106478,0.10555930259139785,0.8933786657831377,2,2
Gm14862,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm14863,GSE215410,0.09924042851964862,0.5966138506066242,0.9273375928287791,2,2
Gm14866,GSE215410,0.0,1.0,1.0,2,2
Gm14869,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm14870,GSE215410,-0.0003292720316213568,0.995766813188233,1.0,2,2
Gm14874,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm14875,GSE215410,-0.0005633791761727042,0.8792260077971488,1.0,2,2
Gm14884,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
Gm14893,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm14897,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm14902,GSE215410,-0.11134307016502129,0.5000000000000001,0.8933786657831377,2,2
Gm14928,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm14935,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm14957,GSE215410,-0.03288426401292373,0.7352991894428863,0.9642982346517447,2,2
Gm14963,GSE215410,-0.06868566403426846,0.8934697228833087,1.0,2,2
Gm14964,GSE215410,0.19999127275878248,0.7072171832566245,0.9642982346517447,2,2
Gm14965,GSE215410,-0.17753184592385274,0.12873651690143476,0.8933786657831377,2,2
Gm14966,GSE215410,0.04771886736849407,0.8473109104765341,1.0,2,2
Gm14967,GSE215410,0.0,1.0,1.0,2,2
Gm14968,GSE215410,-0.11134307016502129,0.5000000000000001,0.8933786657831377,2,2
Gm14978,GSE215410,-0.03928947275422601,0.4757187113612965,0.8933786657831377,2,2
Gm15008,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm15010,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15016,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15027,GSE215410,0.22720672257270966,0.342108787341342,0.8933786657831377,2,2
Gm15028,GSE215410,-0.1672380716246421,0.5000000000000001,0.8933786657831377,2,2
Gm15029,GSE215410,0.0,1.0,1.0,2,2
Gm15036,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15046,GSE215410,-0.05922152419209281,0.9161028777000408,1.0,2,2
Gm15050,GSE215410,0.0,1.0,1.0,2,2
Gm15056,GSE215410,-0.002596036423404495,0.9656810939313661,1.0,2,2
Gm15057,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15063,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15080,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15082,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15083,GSE215410,0.12129232071802679,0.5781897650773324,0.9208295314044744,2,2
Gm15104,GSE215410,-0.07255785815103147,0.5648643680304224,0.9152187386413416,2,2
Gm15122,GSE215410,-0.10202540775526403,0.3911097007971025,0.8933786657831377,2,2
Gm15129,GSE215410,-0.00023410714455134735,0.9967997975903234,1.0,2,2
Gm15133,GSE215410,0.07319685917487678,0.2754226512690979,0.8933786657831377,2,2
Gm15138,GSE215410,0.00553422756280858,0.9743275677454838,1.0,2,2
Gm15148,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15152,GSE215410,-0.057347776118943816,0.7901892812748611,0.9879693796748993,2,2
Gm15155,GSE215410,0.0325469222465089,0.8126018536548827,0.9969751197473624,2,2
Gm15156,GSE215410,-0.1449402154957527,0.5000000000000001,0.8933786657831377,2,2
Gm15157,GSE215410,0.03447076559682347,0.7206681224660462,0.9642982346517447,2,2
Gm15163,GSE215410,0.3152278426969657,0.3647160612259925,0.8933786657831377,2,2
Gm15169,GSE215410,0.1457846590689823,0.700941142916642,0.9642982346517447,2,2
Gm15178,GSE215410,-0.03650354480563417,0.41831698761411573,0.8933786657831377,2,2
Gm15179,GSE215410,0.003868290753834297,0.9737274520666372,1.0,2,2
Gm15186,GSE215410,-0.2140396716835225,0.5621997373900725,0.9150760035117457,2,2
Gm15190,GSE215410,-0.001393656223386469,0.9881206924409093,1.0,2,2
Gm15191,GSE215410,0.06758231002063902,0.6336117396781985,0.9384069224443462,2,2
Gm15197,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15201,GSE215410,-0.2463227384301434,0.6204057311671837,0.9384069224443462,2,2
Gm15202,GSE215410,-0.21655057308672973,0.2078609459889879,0.8933786657831377,2,2
Gm15204,GSE215410,0.11000294123636126,0.34137045604532373,0.8933786657831377,2,2
Gm15206,GSE215410,0.0,1.0,1.0,2,2
Gm15208,GSE215410,0.0,1.0,1.0,2,2
Gm15222,GSE215410,0.16965734305780644,0.7086922308461023,0.9642982346517447,2,2
Gm15226,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15230,GSE215410,0.0,1.0,1.0,2,2
Gm15232,GSE215410,0.11193797753108149,0.2135280385537335,0.8933786657831377,2,2
Gm15234,GSE215410,0.0,1.0,1.0,2,2
Gm15237,GSE215410,0.03613005715464881,0.5244615386643376,0.8965905257778375,2,2
Gm15238,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm15240,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15241,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15243,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15246,GSE215410,0.11001432430201818,0.8006518727356603,0.991646286348127,2,2
Gm15247,GSE215410,-0.3119267896282437,0.01083024796437236,0.8933786657831377,2,2
Gm15261,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15263,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15264,GSE215410,0.0,1.0,1.0,2,2
Gm15265,GSE215410,-0.07476650203946655,0.5690672968347072,0.9168826434977434,2,2
Gm15267,GSE215410,0.0017026347767036265,0.9925226296937913,1.0,2,2
Gm15270,GSE215410,-0.13766826735580598,0.26376857995157227,0.8933786657831377,2,2
Gm15271,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15283,GSE215410,-0.339796583968101,0.07817104599496956,0.8933786657831377,2,2
Gm15285,GSE215410,-0.07407169426238182,0.31207293160610083,0.8933786657831377,2,2
Gm15287,GSE215410,-0.07574880194049617,0.019844061059975278,0.8933786657831377,2,2
Gm15317,GSE215410,-0.2375051807133586,0.2600510432336069,0.8933786657831377,2,2
Gm15319,GSE215410,-0.092728593921509,0.835159953461008,1.0,2,2
Gm15320,GSE215410,0.0,1.0,1.0,2,2
Gm15326,GSE215410,-0.0003292720316213568,0.995766813188233,1.0,2,2
Gm15327,GSE215410,-0.14229312726844506,0.10795973869749255,0.8933786657831377,2,2
Gm15328,GSE215410,0.13790474232226346,0.6329310223646859,0.9384069224443462,2,2
Gm15333,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm15334,GSE215410,-0.0004461556633320457,0.9968751482987176,1.0,2,2
Gm15337,GSE215410,-0.23783016480678576,0.49632652602465954,0.8933786657831377,2,2
Gm15338,GSE215410,0.10427574635146053,0.5000000000000001,0.8933786657831377,2,2
Gm15341,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm15342,GSE215410,0.14472778665901537,0.5581345530317842,0.9127235331351531,2,2
Gm15344,GSE215410,-0.2645312908557227,0.4716261913139232,0.8933786657831377,2,2
Gm15345,GSE215410,-0.14771470910059065,0.019362209772794497,0.8933786657831377,2,2
Gm15346,GSE215410,0.0,1.0,1.0,2,2
Gm15347,GSE215410,-0.142626384567777,0.6369596371056536,0.9397572477262796,2,2
Gm15348,GSE215410,0.07080407457634989,0.573439027756802,0.9191131826198708,2,2
Gm15350,GSE215410,-0.14771470910059065,0.019362209772794497,0.8933786657831377,2,2
Gm15351,GSE215410,-0.12499174784220468,0.6695227130699017,0.9564522102629568,2,2
Gm15353,GSE215410,0.0,1.0,1.0,2,2
Gm15356,GSE215410,0.0326653887604835,0.8230817336200589,1.0,2,2
Gm15361,GSE215410,0.17856544349620473,0.6908968718142493,0.9642982346517447,2,2
Gm15367,GSE215410,0.07518542276432347,0.019187629537671922,0.8933786657831377,2,2
Gm15378,GSE215410,0.1754471505097348,0.41808697518011584,0.8933786657831377,2,2
Gm15379,GSE215410,0.17360488480897351,0.4600662042412722,0.8933786657831377,2,2
Gm15381,GSE215410,0.0,1.0,1.0,2,2
Gm15382,GSE215410,-0.03670097458552779,0.8707005208753272,1.0,2,2
Gm15383,GSE215410,-0.11066572320065168,0.18213909388780478,0.8933786657831377,2,2
Gm15384,GSE215410,-0.03731913949562379,0.7157755521713999,0.9642982346517447,2,2
Gm15385,GSE215410,-0.10322122426061409,0.5954896953773945,0.9273375928287791,2,2
Gm15387,GSE215410,-0.2323609986720092,0.3723653915005507,0.8933786657831377,2,2
Gm15392,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm15393,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15396,GSE215410,-0.26933964998698967,0.1638268514741619,0.8933786657831377,2,2
Gm15397,GSE215410,0.034344745390079714,0.8244798020323594,1.0,2,2
Gm15398,GSE215410,0.0,1.0,1.0,2,2
Gm15401,GSE215410,0.0,1.0,1.0,2,2
Gm15402,GSE215410,0.0,1.0,1.0,2,2
Gm15406,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15408,GSE215410,-0.1884233582583108,0.518221572654433,0.8965905257778375,2,2
Gm15409,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
Gm15410,GSE215410,-0.035480300436328216,0.4720474277817715,0.8933786657831377,2,2
Gm15411,GSE215410,-0.32752724500995134,0.012794239135085332,0.8933786657831377,2,2
Gm15412,GSE215410,-0.07420639401438152,0.2698004597519388,0.8933786657831377,2,2
Gm15413,GSE215410,0.030204052089078698,0.7382434475622355,0.9642982346517447,2,2
Gm15414,GSE215410,0.0,1.0,1.0,2,2
Gm15417,GSE215410,-0.3875859343118364,0.28381437376252355,0.8933786657831377,2,2
Gm15418,GSE215410,-0.4253288909150831,0.07720398663753475,0.8933786657831377,2,2
Gm15419,GSE215410,0.07319685917487678,0.2754226512690979,0.8933786657831377,2,2
Gm15420,GSE215410,0.03447076559682347,0.7206681224660462,0.9642982346517447,2,2
Gm15421,GSE215410,-0.019572527191490274,0.9481776321407958,1.0,2,2
Gm15422,GSE215410,0.25217903452838686,0.2614392332034531,0.8933786657831377,2,2
Gm15423,GSE215410,0.100689689002877,0.6824971581232707,0.9616582720327164,2,2
Gm15425,GSE215410,-0.15880734920582804,0.05671131797754685,0.8933786657831377,2,2
Gm15427,GSE215410,0.13321627388996315,0.31079639958603583,0.8933786657831377,2,2
Gm15429,GSE215410,0.18121038321223082,0.27753936850647165,0.8933786657831377,2,2
Gm15432,GSE215410,0.12787168018533956,0.53501104589395,0.9015328409496415,2,2
Gm15433,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15441,GSE215410,0.14306095836545035,0.09831426231312339,0.8933786657831377,2,2
Gm15442,GSE215410,0.03447076559682347,0.7206681224660462,0.9642982346517447,2,2
Gm15443,GSE215410,-0.09796576022652823,0.5151768804670108,0.8951468798436596,2,2
Gm15444,GSE215410,-0.13077874243837195,0.5754621240996266,0.9195188167881058,2,2
Gm15445,GSE215410,0.3146051747923524,0.06753890414859179,0.8933786657831377,2,2
Gm15446,GSE215410,0.18714087571404114,0.2728706599111011,0.8933786657831377,2,2
Gm15452,GSE215410,0.07116420192764498,0.5000000000000001,0.8933786657831377,2,2
Gm15454,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15455,GSE215410,0.0035750651733464367,0.968247429386919,1.0,2,2
Gm15457,GSE215410,0.0,1.0,1.0,2,2
Gm15458,GSE215410,-0.0003292720316213568,0.995766813188233,1.0,2,2
Gm15461,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15462,GSE215410,0.20952969526628237,0.5391538976302673,0.9032882649091374,2,2
Gm15466,GSE215410,-0.0003292720316213568,0.995766813188233,1.0,2,2
Gm15467,GSE215410,-0.07574880194049617,0.019844061059975278,0.8933786657831377,2,2
Gm15470,GSE215410,-0.07407169426238182,0.31207293160610083,0.8933786657831377,2,2
Gm15472,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm15473,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15475,GSE215410,-0.20248727820137558,0.5498351232692029,0.9077384437940608,2,2
Gm15477,GSE215410,-0.07538578763581538,0.7321604024184883,0.9642982346517447,2,2
Gm15478,GSE215410,-0.36434386055551904,0.1743931058776451,0.8933786657831377,2,2
Gm15479,GSE215410,-0.00023410714455134735,0.9967997975903234,1.0,2,2
Gm15480,GSE215410,0.0035750651733464367,0.968247429386919,1.0,2,2
Gm15482,GSE215410,-0.0006391229854242064,0.9969448232451912,1.0,2,2
Gm15483,GSE215410,-0.036045001670034826,0.7203948036021113,0.9642982346517447,2,2
Gm15485,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15487,GSE215410,-0.007670813052074399,0.9871836412683997,1.0,2,2
Gm15489,GSE215410,-0.3572437121438218,0.010624186263239707,0.8933786657831377,2,2
Gm15491,GSE215410,-0.10179740608244194,0.5986209743295414,0.928163181948108,2,2
Gm15492,GSE215410,-0.2454974874333165,0.13337400998577148,0.8933786657831377,2,2
Gm15494,GSE215410,-0.21897881093149774,0.3108446212101064,0.8933786657831377,2,2
Gm15495,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15496,GSE215410,0.2891555265418546,0.15872933983689033,0.8933786657831377,2,2
Gm15497,GSE215410,0.21778766449410591,0.521164035645483,0.8965905257778375,2,2
Gm15499,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15500,GSE215410,-0.15702026220575283,0.17270510595763028,0.8933786657831377,2,2
Gm15501,GSE215410,-0.051797496211842375,0.9052586376111277,1.0,2,2
Gm15502,GSE215410,0.07319685917487678,0.2754226512690979,0.8933786657831377,2,2
Gm15503,GSE215410,0.1359867690591873,0.2972458908282042,0.8933786657831377,2,2
Gm15506,GSE215410,0.04523512890890058,0.7255656237241237,0.9642982346517447,2,2
Gm15510,GSE215410,-0.15484580066778508,0.2792929095292138,0.8933786657831377,2,2
Gm15511,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15512,GSE215410,-0.0373782579315603,0.7167819456782054,0.9642982346517447,2,2
Gm15513,GSE215410,-0.08436252760140528,0.38642026770489424,0.8933786657831377,2,2
Gm15518,GSE215410,0.19311133289780885,0.2684891410229139,0.8933786657831377,2,2
Gm15519,GSE215410,-0.041872146599559734,0.73376605681686,0.9642982346517447,2,2
Gm15520,GSE215410,0.10427574635146053,0.5000000000000001,0.8933786657831377,2,2
Gm15521,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
Gm15523,GSE215410,0.17827306775765284,0.20285613315208867,0.8933786657831377,2,2
Gm15526,GSE215410,-0.004234204335013425,0.9821901463026647,1.0,2,2
Gm15527,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm15528,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm1553,GSE215410,0.0,1.0,1.0,2,2
Gm15530,GSE215410,0.07083492989602364,0.30153377802606346,0.8933786657831377,2,2
Gm15533,GSE215410,-0.031476671678499824,0.9261408838972384,1.0,2,2
Gm15535,GSE215410,0.22333019155887301,0.6086831585357853,0.9330574315824914,2,2
Gm15536,GSE215410,-0.13420380981879065,0.5714948234064026,0.9183633743820627,2,2
Gm15537,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm15538,GSE215410,-0.30618185460105085,0.5756118393362474,0.9195562154257332,2,2
Gm15539,GSE215410,0.023004341212201185,0.8793273465267983,1.0,2,2
Gm15540,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15541,GSE215410,-0.035187074855840356,0.7265542600283086,0.9642982346517447,2,2
Gm15542,GSE215410,0.06406384407577725,0.4152182474368589,0.8933786657831377,2,2
Gm15543,GSE215410,0.0,1.0,1.0,2,2
Gm15544,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15545,GSE215410,-0.14387573917347662,0.2842600326023772,0.8933786657831377,2,2
Gm15547,GSE215410,0.17975439469627186,0.10112875189021897,0.8933786657831377,2,2
Gm15549,GSE215410,0.24326356767492519,0.1323948766487575,0.8933786657831377,2,2
Gm15550,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15551,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm15554,GSE215410,0.14664285027245633,0.01872488006360194,0.8933786657831377,2,2
Gm15556,GSE215410,-0.11134307016502129,0.5000000000000001,0.8933786657831377,2,2
Gm15558,GSE215410,-0.1816336518265742,0.342148236511054,0.8933786657831377,2,2
Gm15559,GSE215410,0.1888262832382197,0.28837697360916303,0.8933786657831377,2,2
Gm15560,GSE215410,0.031771415495155525,0.5693012790562055,0.916887446474574,2,2
Gm15561,GSE215410,-0.3776734871632323,0.5242357454356392,0.8965905257778375,2,2
Gm15563,GSE215410,-0.17428877175821217,0.6376691976175475,0.9402436581154332,2,2
Gm15564,GSE215410,0.17926022500269312,0.4088026276372163,0.8933786657831377,2,2
Gm15565,GSE215410,-0.11125537991432048,0.19707611579817774,0.8933786657831377,2,2
Gm15567,GSE215410,0.14374553898647902,0.3912489602098504,0.8933786657831377,2,2
Gm15569,GSE215410,-0.0003292720316213568,0.995766813188233,1.0,2,2
Gm15570,GSE215410,-0.1122748267352692,0.48034564097765864,0.8933786657831377,2,2
Gm15573,GSE215410,0.10758748466278167,0.21810280415270603,0.8933786657831377,2,2
Gm15574,GSE215410,0.034141493565202116,0.4831068642105944,0.8933786657831377,2,2
Gm15575,GSE215410,0.17771050100967092,0.4861081655296236,0.8933786657831377,2,2
Gm15577,GSE215410,-0.037612365076111653,0.5145510525165814,0.8948741045544872,2,2
Gm15579,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm15580,GSE215410,0.03629139640054016,0.8051269901873216,0.9935855959284666,2,2
Gm15581,GSE215410,0.0,1.0,1.0,2,2
Gm15582,GSE215410,-0.14517432264030405,0.3937613487825668,0.8933786657831377,2,2
Gm15583,GSE215410,0.032336116728862135,0.7150383804725886,0.9642982346517447,2,2
Gm15587,GSE215410,-0.47722083844956026,0.18642626894753492,0.8933786657831377,2,2
Gm15590,GSE215410,-0.03731913949562379,0.7157755521713999,0.9642982346517447,2,2
Gm15591,GSE215410,-0.22606889188110835,0.46213607406769325,0.8933786657831377,2,2
Gm15594,GSE215410,0.0842409015361959,0.8521721295681521,1.0,2,2
Gm15597,GSE215410,0.0,1.0,1.0,2,2
Gm15599,GSE215410,0.0,1.0,1.0,2,2
Gm15600,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15601,GSE215410,0.3287084371470712,0.2888916628543471,0.8933786657831377,2,2
Gm15606,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15609,GSE215410,-0.23797433907645815,0.4622367884651448,0.8933786657831377,2,2
Gm15610,GSE215410,-0.004940149581968617,0.9665096364240938,1.0,2,2
Gm15611,GSE215410,-0.03905536560967466,0.5000000000000001,0.8933786657831377,2,2
Gm15612,GSE215410,0.0053771499465002925,0.9851651464743723,1.0,2,2
Gm15613,GSE215410,-0.07407169426238182,0.31207293160610083,0.8933786657831377,2,2
Gm15614,GSE215410,0.0,1.0,1.0,2,2
Gm15616,GSE215410,-0.03702270836244287,0.5139620812583091,0.8948741045544872,2,2
Gm15617,GSE215410,-0.003912406939761276,0.9826857772816419,1.0,2,2
Gm15619,GSE215410,-0.00027015359568484387,0.997721671254741,1.0,2,2
Gm15621,GSE215410,0.023967678665930414,0.8824125265914512,1.0,2,2
Gm15622,GSE215410,0.0,1.0,1.0,2,2
Gm15624,GSE215410,0.038312970505678834,0.9296938885029999,1.0,2,2
Gm15626,GSE215410,0.0,1.0,1.0,2,2
Gm15627,GSE215410,-0.1413909382516748,0.6321926093584512,0.9384069224443462,2,2
Gm15631,GSE215410,-0.06624312415006628,0.303802496292944,0.8933786657831377,2,2
Gm15634,GSE215410,0.10147486363990463,0.5973473348754934,0.9273375928287791,2,2
Gm15635,GSE215410,-0.10005041711916118,0.5953298838623245,0.9273375928287791,2,2
Gm15637,GSE215410,0.0,1.0,1.0,2,2
Gm15638,GSE215410,0.0,1.0,1.0,2,2
Gm15640,GSE215410,-0.07193962962259838,0.29437172802369943,0.8933786657831377,2,2
Gm15641,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15644,GSE215410,-0.17580470422019048,0.32289725864241986,0.8933786657831377,2,2
Gm15645,GSE215410,-0.03928947275422601,0.4757187113612965,0.8933786657831377,2,2
Gm15651,GSE215410,-0.10524414136850609,0.3281733371047955,0.8933786657831377,2,2
Gm15656,GSE215410,-0.03669343633082151,0.5000000000000001,0.8933786657831377,2,2
Gm15657,GSE215410,0.0387260935780533,0.5000000000000001,0.8933786657831377,2,2
Gm15660,GSE215410,-0.0761043515096136,0.5000000000000001,0.8933786657831377,2,2
Gm15663,GSE215410,0.023701742986452334,0.5517338682357867,0.9095107081905976,2,2
Gm15665,GSE215410,0.07288261192140683,0.31761730553193573,0.8933786657831377,2,2
Gm15672,GSE215410,0.10335032181326587,0.7982646815097645,0.9910109435437748,2,2
Gm15674,GSE215410,-0.08841457200827924,0.40818332166362614,0.8933786657831377,2,2
Gm15675,GSE215410,0.24908764279528928,0.5822799931775462,0.9232426404366193,2,2
Gm15677,GSE215410,0.0,1.0,1.0,2,2
Gm15679,GSE215410,0.032108836317970325,0.7400081346889098,0.9642982346517447,2,2
Gm15680,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
Gm15681,GSE215410,0.028171394841846928,0.8491435000879366,1.0,2,2
Gm15682,GSE215410,-0.00027015359568484387,0.997721671254741,1.0,2,2
Gm15684,GSE215410,-0.02943622099207341,0.8428693429833444,1.0,2,2
Gm15687,GSE215410,-0.002596036423404495,0.9656810939313661,1.0,2,2
Gm15688,GSE215410,-0.1928338930410629,0.6465689077351874,0.9426429916638356,2,2
Gm15689,GSE215410,-0.10034351779224837,0.37591520773431897,0.8933786657831377,2,2
Gm15690,GSE215410,-0.00022621640456016445,0.9989124158924602,1.0,2,2
Gm15691,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15694,GSE215410,0.06557428022264869,0.8305849799367248,1.0,2,2
Gm15696,GSE215410,-0.0025830091626515284,0.9769069725169042,1.0,2,2
Gm15697,GSE215410,0.029477207548163187,0.786694202289998,0.9862613188440607,2,2
Gm15700,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm15701,GSE215410,-0.07161035759097703,0.5000000000000001,0.8933786657831377,2,2
Gm15703,GSE215410,0.09153028750724312,0.765213402903127,0.976437109254147,2,2
Gm15704,GSE215410,0.07777781411123008,0.8000572315858699,0.9914732448303539,2,2
Gm15706,GSE215410,-0.24545209158694226,0.3491221236184554,0.8933786657831377,2,2
Gm15707,GSE215410,0.0798284614379785,0.840912132832115,1.0,2,2
Gm15708,GSE215410,-0.30161144211259794,0.2114958475143845,0.8933786657831377,2,2
Gm15710,GSE215410,-0.14706886123260654,0.4397021982020223,0.8933786657831377,2,2
Gm15711,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
Gm15712,GSE215410,0.036459329186270165,0.5000000000000001,0.8933786657831377,2,2
Gm15713,GSE215410,0.07547864834481133,0.5000000000000001,0.8933786657831377,2,2
