gene,timepoint,log2FC,p,padj
Pgm3,24H,0.16878944990410538,0.4455724800500648,1.0
Pgm5,24H,0.04770895141099896,0.8940180096722075,1.0
Pgp,24H,0.03610321125569982,0.7455151134424247,1.0
Pgpep1,24H,-0.06529231867426333,0.5330143106407019,1.0
Pgpep1l,24H,0.1415361728013842,0.7657810128215714,1.0
Pgr,24H,0.08974233454707914,0.6485935426260261,1.0
Pgrmc1,24H,0.03145807602361472,0.9030678049509956,1.0
Pgrmc2,24H,0.044952135013703653,0.8490499586363245,1.0
Pgs1,24H,-0.034246146867008775,0.8276857979459028,1.0
Phactr1,24H,0.5367697087215575,0.17496530542807137,1.0
Phactr2,24H,0.1572627109594471,0.7277618866931741,1.0
Phactr3,24H,0.060920593211548635,0.7323104650792629,1.0
Phactr4,24H,-0.06149816171312139,0.8657942291888264,1.0
Phax,24H,-0.0672773755538536,0.8330113015795304,1.0
Phb,24H,0.22853749071922103,0.5225345254530147,1.0
Phb2,24H,0.04057645043245017,0.8495835317667748,1.0
Phc1,24H,-0.1161342302175612,0.639553755796065,1.0
Phc2,24H,-0.10524792150972928,0.10377828332828055,1.0
Phc3,24H,0.3763729986516342,0.4027527824837622,1.0
Phf1,24H,-0.11304128335191344,0.7330898048386217,1.0
Phf10,24H,0.07911281546584803,0.8471010312720147,1.0
Phf11b,24H,0.5693085916011915,0.15305464781741132,1.0
Phf11c,24H,0.6823072229183529,0.20981563155926605,1.0
Phf11d,24H,0.23286713324219788,0.6714596146548316,1.0
Phf12,24H,-0.03429915957793739,0.8810109747009984,1.0
Phf13,24H,0.05640223682913437,0.8652398255785336,1.0
Phf14,24H,0.05152971395854955,0.9251988337897935,1.0
Phf19,24H,0.45858819210277435,0.08376331318730229,1.0
Phf2,24H,0.047666207940471494,0.8484112006002185,1.0
Phf20,24H,0.05479367585903283,0.8624423391193877,1.0
Phf20-ps,24H,0.436297896351189,0.297089800038297,1.0
Phf20l1,24H,0.15213354853649896,0.7809299140153372,1.0
Phf21a,24H,0.0707984347675712,0.821085580594936,1.0
Phf21b,24H,-0.4483795996900497,0.2909867561421754,1.0
Phf23,24H,0.01518440243492769,0.9603956493851139,1.0
Phf24,24H,0.08724239615421148,0.7907102914302518,1.0
Phf2os1,24H,-0.22923714263424433,0.7145034114308194,1.0
Phf3,24H,0.307974012464415,0.49625150873823204,1.0
Phf5a,24H,0.08645748855452773,0.5198004478394485,1.0
Phf6,24H,0.19091933127758942,0.6270096127062611,1.0
Phf7,24H,-0.4988287992995657,0.13837867031787507,1.0
Phf8,24H,0.12141384789044452,0.723927807413814,1.0
Phgdh,24H,0.003642788440687994,0.9706991510787896,1.0
Phip,24H,0.2547570686780194,0.44619116181976326,1.0
Phka1,24H,0.24546947494200566,0.4081260300674513,1.0
Phka2,24H,0.010279627293149574,0.9769558681347965,1.0
Phkb,24H,0.1967301589903201,0.5778254536413662,1.0
Phkg1,24H,-0.06968557849797996,0.8045754259435012,1.0
Phkg2,24H,0.006034457788620884,0.981524640408736,1.0
Phlda1,24H,0.11201130154798555,0.707492438639675,1.0
Phlda3,24H,-0.1726150405889122,0.10556537793203424,1.0
Phldb1,24H,-0.2282624966172495,0.367034389623824,1.0
Phldb2,24H,0.27930892989679545,0.6859067780329097,1.0
Phlpp1,24H,-0.14277142780878016,0.3101519033364816,1.0
Phlpp2,24H,0.21921801755103054,0.7146749753518764,1.0
Phospho1,24H,-0.3740014710079569,0.008538586850572263,1.0
Phospho2,24H,0.26021940384084274,0.5783303053842128,1.0
Phpt1,24H,-0.1160312860467716,0.24469716488952237,1.0
Phrf1,24H,-0.06163903174618035,0.87710707405155,1.0
Phtf1,24H,0.09955931386120831,0.7922044985021124,1.0
Phtf1os,24H,0.06501727501680765,0.9125169858422629,1.0
Phtf2,24H,0.08251325060789583,0.8357872112888333,1.0
Phyh,24H,0.07718133747464151,0.7882927863021115,1.0
Phyhd1,24H,0.7092566286571582,0.04783459183203358,1.0
Phyhip,24H,-0.12168737984023004,0.4110087335106793,1.0
Phyhipl,24H,0.0559993730982935,0.7572360994522203,1.0
Phykpl,24H,0.2772554093837627,0.556090332264497,1.0
Pi15,24H,0.6350159118977023,0.44801513877899124,1.0
Pi16,24H,-0.47434904615305307,0.6102144181358404,1.0
Pi4k2a,24H,0.006296582243876969,0.9732194850583764,1.0
Pi4k2b,24H,0.2738091435918566,0.5585841632755066,1.0
Pi4ka,24H,-0.01785796879282131,0.9381598959316929,1.0
Pi4kb,24H,0.03684171997194419,0.8208285221832543,1.0
Pianp,24H,-0.008047780769274482,0.9337250453554776,1.0
Pias1,24H,0.05925083986237745,0.853137061566186,1.0
Pias2,24H,0.18985125425658111,0.5487453677447767,1.0
Pias3,24H,-0.22464201915806825,0.45459998225071274,1.0
Pias4,24H,-0.13499677455341086,0.4003455076870189,1.0
Pibf1,24H,0.48185647821795285,0.3222738648178292,1.0
Picalm,24H,0.12579599750667114,0.7150753395937707,1.0
Pick1,24H,0.08057449135850447,0.7409743101923867,1.0
Pid1,24H,0.05979295439635557,0.8031479881525694,1.0
Pidd1,24H,0.23452756841282962,0.6623385730729184,1.0
Piezo1,24H,0.011711849801375074,0.9622493788115507,1.0
Piezo2,24H,-0.5966663366459546,0.17404690043943444,1.0
Pifo,24H,-0.042318092259280515,0.9570447537469108,1.0
Piga,24H,-0.01995147512882678,0.9700347014058732,1.0
Pigb,24H,0.31896001454852474,0.37682701942835095,1.0
Pigc,24H,0.1539238349679577,0.6261922136830236,1.0
Pigf,24H,0.04530082592538687,0.8643644057835683,1.0
Pigg,24H,0.2938141198234341,0.33130125268907007,1.0
Pigh,24H,0.023315004814252305,0.9450684956196674,1.0
Pigk,24H,-0.3898034839443856,0.3903776173353263,1.0
Pigl,24H,0.11720057694150565,0.8323624822138442,1.0
Pigm,24H,0.16378144019715002,0.554508695192751,1.0
Pign,24H,0.006092836783892608,0.9893199372066248,1.0
Pigo,24H,-0.007377428752528559,0.9780431823589159,1.0
Pigp,24H,-0.09181744870444586,0.759636611556261,1.0
Pigq,24H,-0.031220250014987627,0.8789236838832019,1.0
Pigs,24H,-0.0561019864731378,0.7440883573836419,1.0
Pigt,24H,-0.10793210173094892,0.3649840357480097,1.0
Pigu,24H,0.041134659222462844,0.8730123550016917,1.0
Pigv,24H,0.21321972890593077,0.16134484281712155,1.0
Pigw,24H,0.3289111420858326,0.4660739978382335,1.0
Pigx,24H,-0.27038390061268913,0.5170673252416398,1.0
Pigyl,24H,-0.11427338092129169,0.26773541883354274,1.0
Pigz,24H,-0.5927608613948037,0.010377159676577291,1.0
Pih1d1,24H,-0.15608422665948396,0.32298862461748384,1.0
Pih1d2,24H,0.35874049129272745,0.42655977405561313,1.0
Pik3ap1,24H,0.06306480837658857,0.8942577809825409,1.0
Pik3c2a,24H,0.08095396044676662,0.8494342141798474,1.0
Pik3c2b,24H,-0.11592582569562815,0.7829435835723385,1.0
Pik3c3,24H,0.08069508675763437,0.7633333461385177,1.0
Pik3ca,24H,0.1489597210593434,0.7358673007959301,1.0
Pik3cb,24H,0.20958843769394875,0.5937876664504664,1.0
Pik3cd,24H,0.024181301735428207,0.9360799754495911,1.0
Pik3cg,24H,-0.2410004001752153,0.3354203545162007,1.0
Pik3ip1,24H,-0.17017008110448906,0.4286590208343645,1.0
Pik3r1,24H,0.09835389319802879,0.7467114710125138,1.0
Pik3r2,24H,-0.1670513470889432,0.1733015495743976,1.0
Pik3r3,24H,0.14440391132714758,0.7504793763420886,1.0
Pik3r4,24H,0.07370450583035648,0.7405981146921852,1.0
Pik3r5,24H,0.11915838538650902,0.5382250243193749,1.0
Pik3r6,24H,-0.27819412019231127,0.22095772887948414,1.0
Pikfyve,24H,0.11546579451748151,0.7142353110793228,1.0
Pilra,24H,0.8227229066892168,0.36287953977528103,1.0
Pim1,24H,0.14370048652726108,0.7015946075378865,1.0
Pim2,24H,0.07813879073098207,0.7565387375312069,1.0
Pim3,24H,0.04719215224870865,0.7240994966559826,1.0
Pin1,24H,-0.01387150210853072,0.8558272854593267,1.0
Pin4,24H,0.36088323508451925,0.3759215065269482,1.0
Pink1,24H,0.07072366438536015,0.3015325885694845,1.0
Pinx1,24H,0.2360227174350813,0.6204170415718875,1.0
Pip4k2a,24H,0.005017601933891669,0.9822942332148384,1.0
Pip4k2b,24H,0.0580079837761609,0.7509625923689781,1.0
Pip4k2c,24H,-0.007341166183097769,0.9677714593274309,1.0
Pip5k1a,24H,-0.31158531685681545,0.29847015150943734,1.0
Pip5k1b,24H,0.15236480528294116,0.5050761473085214,1.0
Pip5k1c,24H,0.0879708290000405,0.7510035618930616,1.0
Pip5kl1,24H,0.509636583607036,0.497549392811303,1.0
Pipox,24H,-0.3982776823857872,0.33543849644853574,1.0
Pir,24H,0.06938347114722543,0.8387031167899245,1.0
Pirb,24H,-0.30434649731597885,0.2785067223840947,1.0
Pirt,24H,0.1021919917270786,0.723041278480796,1.0
Pisd,24H,-0.16776958796954844,0.5812748400248462,1.0
Pisd-ps1,24H,-0.12878694911710298,0.7397831221586322,1.0
Pisd-ps2,24H,0.11214847136161232,0.3972217809348287,1.0
Pithd1,24H,0.00013577186664015528,0.9993263533970695,1.0
Pitpna,24H,-0.07750952348115092,0.8550629871558217,1.0
Pitpnb,24H,0.009466659370314545,0.9627006423591713,1.0
Pitpnc1,24H,0.14263230132200455,0.6249009450058561,1.0
Pitpnm1,24H,-0.059342433521878846,0.8089317454193797,1.0
Pitpnm2,24H,-0.07769291149381452,0.6940774548492848,1.0
Pitpnm3,24H,-0.18656064425528562,0.47856319359555644,1.0
Pitrm1,24H,-0.08079784217064123,0.8207182740803377,1.0
Piwil2,24H,0.028251919920771584,0.9633197519702589,1.0
Pja1,24H,0.17002070303548322,0.6131315104397752,1.0
Pja2,24H,0.12263808025572587,0.6515147837747933,1.0
Pkd1,24H,0.05683170724084441,0.7043127721088359,1.0
Pkd1l2,24H,0.2783483166202987,0.579290834732119,1.0
Pkd1l3,24H,0.465573558698515,0.24974079618448064,1.0
Pkd2,24H,0.15903420283735237,0.6903367737327541,1.0
Pkd2l1,24H,-0.3090924728403026,0.40880550249323944,1.0
Pkd2l2,24H,0.13491247821481167,0.9143329460746257,1.0
Pkdcc,24H,-0.11543218005897327,0.5868278490471421,1.0
Pkdrej,24H,0.07233050951603381,0.8217823847912894,1.0
Pkhd1l1,24H,0.7029469101675385,0.418749138735388,1.0
Pkia,24H,0.06676963251575252,0.8207100063790705,1.0
Pkib,24H,0.023741940965351205,0.9461103668422312,1.0
Pkig,24H,0.1490344942178936,0.27204951234460156,1.0
Pkm,24H,0.035236048325407054,0.8001455260284156,1.0
Pkmyt1,24H,-0.1997739005753667,0.4429699664001693,1.0
Pkn1,24H,0.03298990872891139,0.8893697227911735,1.0
Pkn2,24H,0.23380979194708118,0.6223408530041801,1.0
Pkn3,24H,0.3175014948964181,0.3275196429868718,1.0
Pknox1,24H,0.13146577266432402,0.5674054172242444,1.0
Pknox2,24H,-0.09857496208947758,0.758306522362313,1.0
Pkp2,24H,0.11171918149356763,0.6725415876015989,1.0
Pkp4,24H,0.06589051611729779,0.7262248385275858,1.0
Pla1a,24H,0.10643142421232366,0.7630079158836909,1.0
Pla2g12a,24H,0.03762279298076798,0.8790460621057452,1.0
Pla2g15,24H,0.021572059256481424,0.8979484482113563,1.0
Pla2g16,24H,-0.019819499643087823,0.9164521251726749,1.0
Pla2g2d,24H,0.19751386475767863,0.7212830407545997,1.0
Pla2g2f,24H,-0.11543527934021469,0.8479883576317613,1.0
Pla2g3,24H,0.5730547797604713,0.3569729001243121,1.0
Pla2g4a,24H,-0.10028703247650395,0.8246470988811069,1.0
Pla2g4b,24H,1.059537810709303,0.30613578898286714,1.0
Pla2g4e,24H,-0.5937832334041291,0.20667714715220378,1.0
Pla2g5,24H,-0.42454728892306015,0.7357170581146125,1.0
Pla2g6,24H,-0.04418914918615613,0.8050279836436413,1.0
Pla2g7,24H,-0.04621801699349071,0.8789108625182891,1.0
Pla2r1,24H,0.2517603665188526,0.5937362132566907,1.0
Plaa,24H,0.11859907922005775,0.7506662657631448,1.0
Plag1,24H,-0.34655209779602547,0.4714794113107866,1.0
Plagl1,24H,0.33575047914886547,0.5668494249494841,1.0
Plagl2,24H,0.008040581477700925,0.9778509157681371,1.0
Plat,24H,0.3030397733613679,0.26777950763903186,1.0
Plau,24H,0.13318438156987877,0.6639794684808696,1.0
Plaur,24H,0.7495066671317421,0.22584103027651595,1.0
Plb1,24H,0.37377706556973145,0.11168542422803927,1.0
Plbd2,24H,-0.13930672347184725,0.46487966886805937,1.0
Plcb1,24H,0.07275080155604563,0.8449623702667329,1.0
Plcb2,24H,0.1722306913423477,0.4542470269737462,1.0
Plcb3,24H,0.0019515810987034143,0.9937852312893326,1.0
Plcb4,24H,0.12349905354780155,0.7712917643542814,1.0
Plcd1,24H,0.21333429385484148,0.6024256825256663,1.0
Plcd3,24H,0.0486679656167599,0.8762444762528769,1.0
Plcd4,24H,0.33989557584810726,0.28094014118472393,1.0
Plce1,24H,0.19419053427342092,0.5217305516455721,1.0
Plcg1,24H,0.11838414676858378,0.7527001833960186,1.0
Plcg2,24H,-0.2226775728753303,0.3904727340010658,1.0
Plch1,24H,0.40999655120018197,0.2167381737897731,1.0
Plch2,24H,0.03347818145293502,0.8838787654880829,1.0
Plcl1,24H,-0.02635102004320089,0.9234323426756068,1.0
Plcl2,24H,0.0220668493961913,0.9237952426205713,1.0
Plcxd1,24H,-0.7693269683538935,0.034342229946285205,1.0
Plcxd2,24H,0.3412381926206436,0.2526859109384665,1.0
Plcxd3,24H,0.3445865383069844,0.3906003609431176,1.0
Plcz1,24H,0.3364261589312356,0.3218906319036874,1.0
Pld1,24H,-0.015744078737826683,0.958645266419632,1.0
Pld2,24H,-0.059116352264101835,0.8114064689645738,1.0
Pld3,24H,-0.09738428387385767,0.4730329893230848,1.0
Pld4,24H,-0.20627569241346233,0.30196501100487133,1.0
Pld5,24H,0.1537635989346473,0.5293881281213253,1.0
Pld6,24H,-0.4561588963596086,0.010158020462820197,1.0
Plec,24H,0.05526063728880537,0.7837616866844872,1.0
Plek,24H,-0.2539859162749156,0.40286990794124033,1.0
Plekha1,24H,-0.056655816573490725,0.8990634097460429,1.0
Plekha2,24H,-0.12599922318504397,0.6280300475596077,1.0
Plekha3,24H,0.02738140564622249,0.9103432042551278,1.0
Plekha4,24H,-0.038045973557192525,0.955879395225784,1.0
Plekha5,24H,0.1385755383326419,0.7377160906975976,1.0
Plekha6,24H,0.035481532761101775,0.9374077802237695,1.0
Plekha7,24H,0.16445014230871813,0.6457758684614774,1.0
Plekha8,24H,0.17087715286717575,0.6778039470147862,1.0
Plekhb1,24H,-0.10340638761166332,0.738025639943943,1.0
Plekhb2,24H,0.11418648657249086,0.4611253083273082,1.0
Plekhd1,24H,-0.010066433211523673,0.9654625557867917,1.0
Plekhf1,24H,0.48242883886805465,0.10538913735237938,1.0
Plekhf2,24H,0.048605094498405776,0.9115898996075134,1.0
Plekhg1,24H,0.21610807278457855,0.620540333344082,1.0
Plekhg2,24H,-0.4132751527053502,0.3815532883133529,1.0
Plekhg3,24H,-0.19912198235944878,0.5356030521075661,1.0
Plekhg4,24H,0.580989563539271,0.40513784871463304,1.0
Plekhg5,24H,-0.14318931442064553,0.5858906925235929,1.0
Plekhh1,24H,-0.05061549051451841,0.8153607001195836,1.0
Plekhh2,24H,-0.07666093644951033,0.855949072557923,1.0
Plekhh3,24H,-0.1827320447582803,0.4531639404004208,1.0
Plekhj1,24H,0.022457554400533652,0.8934884934516494,1.0
Plekhm1,24H,0.028309326500577825,0.901594523252183,1.0
Plekhm2,24H,-0.09125314074746527,0.45547221116880365,1.0
Plekhm3,24H,0.1300922963760449,0.5340148936326785,1.0
Plekhn1,24H,0.2530443902227031,0.5347451953010607,1.0
Plekho1,24H,-0.003668488933739056,0.9860411175547172,1.0
Plekho2,24H,-0.16318526460625016,0.5441313898104375,1.0
Plgrkt,24H,0.2156783897461425,0.6191838904798265,1.0
Plin1,24H,-0.6616319395397054,0.27899532029399754,1.0
Plin2,24H,0.491796663200442,0.13607685486481402,1.0
Plin3,24H,-0.06232103947100853,0.6580950836392782,1.0
Plin4,24H,0.6816930877010794,0.39852671957402824,1.0
Plin5,24H,0.2666345264658103,0.5931552432662847,1.0
Plk1,24H,0.34785550016554456,0.5665780883894826,1.0
Plk2,24H,0.08875001346330613,0.739651309934927,1.0
Plk3,24H,0.211263747426786,0.39899238977588775,1.0
Plk4,24H,0.06237354663911443,0.9128845379433104,1.0
Plk5,24H,-0.5454510348471064,0.2749156236685079,1.0
Pllp,24H,-0.8488557418154183,0.01433152092257546,1.0
Pln,24H,0.42494764605543,0.6729644588120323,1.0
Plod1,24H,0.175063184175956,0.4736810068725667,1.0
Plod2,24H,0.17935268557976158,0.7538723798782132,1.0
Plod3,24H,0.10807710920423474,0.7433091515740563,1.0
Plp1,24H,-0.336321279749102,0.39795916007318366,1.0
Plp2,24H,-0.41355431022664835,0.15357423117408242,1.0
Plrg1,24H,-0.12353414121315964,0.520889306883635,1.0
Pls1,24H,-0.11473842941081713,0.6547114594182216,1.0
Pls3,24H,0.09471385236923346,0.8177281835824183,1.0
Plscr1,24H,-0.0007180092300203,0.998849597475267,1.0
Plscr2,24H,-0.05493023702904143,0.9268834830515614,1.0
Plscr3,24H,-0.04447059102140294,0.9050274314578346,1.0
Plscr4,24H,0.13609952514311718,0.8003237072737657,1.0
Pltp,24H,-0.45987282955602105,0.23083778685495218,1.0
Plvap,24H,-0.24966310991007834,0.37565931320876966,1.0
Plxdc1,24H,0.029352164944016934,0.9217334827933209,1.0
Plxdc2,24H,-0.056176734200306555,0.8679420354446146,1.0
Plxna1,24H,0.06272328512406666,0.6486306957276164,1.0
Plxna2,24H,0.1500704709718299,0.44950762448509574,1.0
Plxna3,24H,0.07260540530816151,0.889979835483215,1.0
Plxna4,24H,0.18177170057972702,0.394710574666719,1.0
Plxna4os1,24H,0.08146481276148387,0.9285511568886231,1.0
Plxnb1,24H,0.04590308833566503,0.8254501593757005,1.0
Plxnb2,24H,0.022601674404782557,0.9466627346032228,1.0
Plxnb3,24H,-0.18425471392821358,0.4739414565919109,1.0
Plxnc1,24H,0.3518452759990538,0.367192075442794,1.0
Plxnd1,24H,-0.31239793455135434,0.315152176415361,1.0
Pm20d1,24H,-0.2799004952359274,0.42995649605058356,1.0
Pm20d2,24H,0.1347570306661341,0.6027267174541651,1.0
Pmaip1,24H,0.20743783758211976,0.5541928715220954,1.0
Pmel,24H,-0.32258723163449954,0.5877467987079594,1.0
Pmepa1,24H,-0.10762291160170889,0.18691444629504797,1.0
Pmf1,24H,-0.26936169198776927,0.3816285302593599,1.0
Pml,24H,-0.20555046612189276,0.20414126337376126,1.0
Pmm1,24H,0.08408196927161171,0.2285755416145822,1.0
Pmm2,24H,0.005572548124474608,0.9875391962152326,1.0
Pmp22,24H,-0.28976612758015285,0.008426487797414067,1.0
Pmpca,24H,0.00660395730743879,0.9762363734649457,1.0
Pmpcb,24H,0.10683583043811318,0.6306092617371412,1.0
Pms1,24H,0.12321126704353169,0.8313202130688144,1.0
Pms2,24H,-0.2749164560649966,0.5338375446773843,1.0
Pmvk,24H,0.05014480448389058,0.8086542368903276,1.0
Pnck,24H,0.10095038281660784,0.6835666262598917,1.0
Pnisr,24H,0.21561311720477505,0.6808891219909822,1.0
Pnkd,24H,-0.022863840559583792,0.7848061381578687,1.0
Pnkp,24H,-0.023289272733164168,0.9294225903286462,1.0
Pnldc1,24H,-0.04161851533026528,0.9524635490091922,1.0
Pnlip,24H,-0.13317714995596042,0.7535471976100812,1.0
Pnma1,24H,0.0757392531561365,0.8642769652031976,1.0
Pnma2,24H,0.5567958553994181,0.5756270352581904,1.0
Pnma3,24H,0.014911066918891436,0.975755258849236,1.0
Pnma5,24H,-0.1469105682942975,0.7900859162242817,1.0
Pnmal1,24H,0.19272646826719786,0.45458579375089997,1.0
Pnmal2,24H,0.07983481596247977,0.816342280398365,1.0
Pnn,24H,0.1942768397042851,0.7605881853191764,1.0
Pno1,24H,-0.04447618115743346,0.8569746520145,1.0
Pnoc,24H,-0.09615884646363071,0.5011476374288669,1.0
Pnp,24H,-0.173201861363788,0.4148598937121485,1.0
Pnp2,24H,-0.23488921701799104,0.7176284662592373,1.0
Pnpla2,24H,0.09521998450835056,0.6273335957404618,1.0
Pnpla3,24H,0.17214465997791883,0.7473825563117665,1.0
Pnpla6,24H,0.09589885692033562,0.7407743942333526,1.0
Pnpla7,24H,0.30610577743571454,0.05628203269639413,1.0
Pnpla8,24H,0.23765479784566423,0.4600345430973422,1.0
Pnpo,24H,-0.05284705500658582,0.8675509445725477,1.0
Pnpt1,24H,0.07276313174002169,0.8884885339341095,1.0
Pnrc1,24H,0.13130701716634618,0.5670625736571322,1.0
Pnrc2,24H,0.09367343794658645,0.7991566866525008,1.0
Poc1a,24H,-0.15272941161753373,0.4663547700305253,1.0
Poc1b,24H,-0.026106968441179212,0.8860467736639444,1.0
Poc5,24H,0.06504679763409627,0.786279058798708,1.0
Podn,24H,0.17209872882986144,0.8419667244230354,1.0
Podxl,24H,-0.1929105229052137,0.6669175227671472,1.0
Podxl2,24H,-0.19912222586913053,0.3097641504798459,1.0
Pofut1,24H,-0.015906308829785942,0.9636374845136383,1.0
Pofut2,24H,0.1145063625452547,0.6039584791224519,1.0
Pogk,24H,0.021337139629210355,0.9760870370341478,1.0
Poglut1,24H,0.05494991288138884,0.8621625646313611,1.0
Pogz,24H,0.06765818485471264,0.8326960649115128,1.0
Pola1,24H,0.16843529342245667,0.6255834557120167,1.0
Pola2,24H,-0.27355100138553023,0.5426839786959696,1.0
Polb,24H,0.2569615387890618,0.36759144405698563,1.0
Pold1,24H,0.07658559492681771,0.5394240489209966,1.0
Pold2,24H,0.09531403469074284,0.4168472716665213,1.0
Pold3,24H,0.179351009238367,0.6312489445369643,1.0
Pold4,24H,-0.10114835912565034,0.47873194381367046,1.0
Poldip2,24H,-0.03456162184403411,0.8642128478160513,1.0
Poldip3,24H,-0.025426962279553322,0.9123878866158079,1.0
Pole,24H,-0.08840337172422164,0.8660989057848237,1.0
Pole3,24H,-0.06897758026833856,0.7640855914317211,1.0
Pole4,24H,0.04151061264635025,0.8231986416683787,1.0
Polg,24H,0.11255482608486744,0.7307367274937852,1.0
Polg2,24H,0.5409860359703762,0.12887367610128217,1.0
Polh,24H,-0.0745521560374316,0.792492830968712,1.0
Poli,24H,0.2274167238545619,0.5334122066848996,1.0
Polk,24H,0.35396205895492727,0.48166618789463084,1.0
Poll,24H,0.009390657164051852,0.9542234061761488,1.0
Polm,24H,-0.1585472548270621,0.6465339028398693,1.0
Poln,24H,-1.219799812951739,0.20887035707357438,1.0
Polq,24H,-0.061224512064703696,0.8680154389501453,1.0
Polr1a,24H,0.013240136838906125,0.9700817507242809,1.0
Polr1b,24H,0.05152521287428691,0.8800217378987258,1.0
Polr1c,24H,0.09459607822000571,0.36999847847570594,1.0
Polr1d,24H,0.18159731348815455,0.3387080417255026,1.0
Polr1e,24H,0.11216614676985603,0.4453536074600507,1.0
Polr2a,24H,0.057037236195604635,0.8820649975350863,1.0
Polr2b,24H,0.10278459844706944,0.6980610352745192,1.0
Polr2c,24H,0.0782679905283068,0.5386892654600209,1.0
Polr2d,24H,0.07336838481719532,0.7197674399952971,1.0
Polr2e,24H,-0.1561447308984043,0.40942737519550454,1.0
Polr2f,24H,-0.027002020476089683,0.7288424733615589,1.0
Polr2g,24H,-0.0626837456833762,0.43359564662635347,1.0
Polr2h,24H,0.041244291807578826,0.9075085579071928,1.0
Polr2i,24H,-0.20409811122764498,0.30611160090944045,1.0
Polr2j,24H,-0.016477967514884284,0.902954724743333,1.0
Polr2k,24H,0.13489307808317985,0.7196739845402601,1.0
Polr2l,24H,-0.030192474259926882,0.6963677976329699,1.0
Polr2m,24H,0.04590800036205955,0.8302659542178252,1.0
Polr3a,24H,0.20729701004131051,0.3960037379460485,1.0
Polr3b,24H,0.1767148427743681,0.4233998761956037,1.0
Polr3c,24H,0.023193092445035646,0.894863514622704,1.0
Polr3d,24H,0.156352117669595,0.3947736770703813,1.0
Polr3e,24H,0.02216488494107338,0.9455515667790173,1.0
Polr3f,24H,0.0525905954360244,0.8975736628982084,1.0
Polr3g,24H,-0.0588470381737789,0.8673831465495707,1.0
Polr3gl,24H,0.12068901891608341,0.7314904765477345,1.0
Polr3h,24H,0.08605175601432258,0.560706207238856,1.0
Polr3k,24H,0.20415330593774605,0.4772253232053277,1.0
Polrmt,24H,-0.04710110657437028,0.8026327384023217,1.0
